Dispatch_ID,Assignment_ID,Quantity_Dispatched,Dispatch_Date,Vehicle_ID,Operator_ID,Delivery_Status,Is_Damaged,Delay_Reason
854::RACK-4::0198,ZONE-3::RACK-4::854::GJ03X9079,36,2025-07-07 00:00:00,GJ03X9079,OP844,In Transit,0,
795::RACK-3::0199,ZONE-4::RACK-3::795::GJ13X7840,6,2025-07-04 00:00:00,GJ13X7840,OP921,In Transit,0,
434::RACK-3::0200,ZONE-4::RACK-3::434::GJ25X9157,15,2025-07-04 00:00:00,GJ25X9157,OP887,In Transit,0,
285::RACK-3::0201,ZONE-4::RACK-3::285::GJ13X6948,38,2025-07-07 00:00:00,GJ13X6948,OP542,In Transit,0,
185::RACK-3::0202,ZONE-4::RACK-3::185::GJ07X8970,33,2025-07-04 00:00:00,GJ07X8970,OP594,Delayed,0,
185::RACK-4::0203,ZONE-4::RACK-4::185::GJ22X1394,10,2025-07-06 00:00:00,GJ22X1394,OP149,Delayed,0,
795::RACK-4::0204,ZONE-4::RACK-4::795::GJ03X4858,46,2025-07-04 00:00:00,GJ03X4858,OP777,In Transit,0,
854::RACK-4::0205,ZONE-3::RACK-4::854::GJ09X3787,22,2025-07-06 00:00:00,GJ09X3787,OP306,Failed,0,
434::RACK-4::0206,ZONE-4::RACK-4::434::GJ23X5793,44,2025-07-04 00:00:00,GJ23X5793,OP403,In Transit,0,
434::RACK-4::0207,ZONE-4::RACK-4::434::GJ05X5064,31,2025-07-06 00:00:00,GJ05X5064,OP565,Delivered,0,
795::RACK-4::0208,ZONE-4::RACK-4::795::GJ26X6532,29,2025-07-06 00:00:00,GJ26X6532,OP984,Failed,0,
285::RACK-5::0209,ZONE-4::RACK-5::285::GJ30X2401,32,2025-07-07 00:00:00,GJ30X2401,OP156,Delayed,0,
185::RACK-5::0210,ZONE-4::RACK-5::185::GJ10X3256,29,2025-07-05 00:00:00,GJ10X3256,OP922,Failed,1,Traffic
285::RACK-5::0211,ZONE-4::RACK-5::285::GJ24X6532,10,2025-07-07 00:00:00,GJ24X6532,OP465,Delayed,1,Traffic
795::RACK-5::0212,ZONE-4::RACK-5::795::GJ16X6108,46,2025-07-05 00:00:00,GJ16X6108,OP156,Delayed,0,
384::RACK-7::0213,ZONE-2::RACK-7::384::GJ16X7961,46,2025-07-03 00:00:00,GJ16X7961,OP118,Failed,0,
285::RACK-5::0214,ZONE-4::RACK-5::285::GJ23X1668,7,2025-07-07 00:00:00,GJ23X1668,OP537,In Transit,0,
285::RACK-6::0215,ZONE-4::RACK-6::285::GJ07X3648,22,2025-07-07 00:00:00,GJ07X3648,OP261,Failed,0,
285::RACK-6::0216,ZONE-4::RACK-6::285::GJ17X3593,42,2025-07-05 00:00:00,GJ17X3593,OP136,In Transit,0,
285::RACK-6::0217,ZONE-4::RACK-6::285::GJ03X5022,1,2025-07-06 00:00:00,GJ03X5022,OP295,In Transit,0,
285::RACK-6::0218,ZONE-4::RACK-6::285::GJ22X7532,15,2025-07-05 00:00:00,GJ22X7532,OP185,Delayed,0,
795::RACK-6::0219,ZONE-4::RACK-6::795::GJ30X9209,37,2025-07-07 00:00:00,GJ30X9209,OP887,In Transit,0,
285::RACK-7::0220,ZONE-4::RACK-7::285::GJ12X6087,39,2025-07-04 00:00:00,GJ12X6087,OP509,In Transit,0,
285::RACK-7::0221,ZONE-4::RACK-7::285::GJ17X4217,25,2025-07-05 00:00:00,GJ17X4217,OP140,In Transit,0,
854::RACK-4::0222,ZONE-3::RACK-4::854::GJ23X8925,44,2025-07-04 00:00:00,GJ23X8925,OP359,Delayed,1,Weather
854::RACK-4::0223,ZONE-3::RACK-4::854::GJ15X2279,33,2025-07-06 00:00:00,GJ15X2279,OP295,Delivered,0,
185::RACK-7::0224,ZONE-4::RACK-7::185::GJ22X1394,29,2025-07-06 00:00:00,GJ22X1394,OP874,In Transit,0,
384::RACK-7::0225,ZONE-2::RACK-7::384::GJ26X5488,3,2025-07-05 00:00:00,GJ26X5488,OP261,In Transit,0,
384::RACK-7::0226,ZONE-2::RACK-7::384::GJ03X5022,28,2025-07-08 00:00:00,GJ03X5022,OP300,In Transit,0,
384::RACK-7::0227,ZONE-2::RACK-7::384::GJ14X1705,10,2025-07-06 00:00:00,GJ14X1705,OP679,Delivered,0,
384::RACK-8::0228,ZONE-2::RACK-8::384::GJ05X2776,21,2025-07-06 00:00:00,GJ05X2776,OP800,Failed,1,Depot Overflow
789::RACK-9::0229,ZONE-1::RACK-9::789::GJ17X8039,23,2025-07-05 00:00:00,GJ17X8039,OP901,Delayed,0,
185::RACK-7::0230,ZONE-4::RACK-7::185::GJ03X7424,45,2025-07-05 00:00:00,GJ03X7424,OP662,Delivered,1,Minor Handling Damage
854::RACK-5::0231,ZONE-3::RACK-5::854::GJ24X1949,43,2025-07-05 00:00:00,GJ24X1949,OP549,Failed,1,Weather
185::RACK-7::0232,ZONE-4::RACK-7::185::GJ22X4867,33,2025-07-06 00:00:00,GJ22X4867,OP435,Delayed,0,
295::RACK-9::0233,ZONE-1::RACK-9::295::GJ14X8889,15,2025-07-04 00:00:00,GJ14X8889,OP264,Failed,1,Logistics
384::RACK-8::0234,ZONE-2::RACK-8::384::GJ09X7005,4,2025-07-06 00:00:00,GJ09X7005,OP920,Failed,0,
789::RACK-9::0235,ZONE-1::RACK-9::789::GJ10X3256,5,2025-07-06 00:00:00,GJ10X3256,OP759,Failed,0,
285::RACK-8::0236,ZONE-4::RACK-8::285::GJ23X4559,22,2025-07-07 00:00:00,GJ23X4559,OP227,Failed,0,
789::RACK-9::0237,ZONE-1::RACK-9::789::GJ15X4384,20,2025-07-03 00:00:00,GJ15X4384,OP391,Delayed,0,
285::RACK-8::0238,ZONE-4::RACK-8::285::GJ27X4504,26,2025-07-07 00:00:00,GJ27X4504,OP384,Failed,1,Operator Error
295::RACK-10::0239,ZONE-1::RACK-10::295::GJ21X5017,22,2025-07-08 00:00:00,GJ21X5017,OP566,In Transit,0,
295::RACK-10::0240,ZONE-1::RACK-10::295::GJ03X3136,11,2025-07-04 00:00:00,GJ03X3136,OP507,Delivered,0,
795::RACK-8::0241,ZONE-4::RACK-8::795::GJ30X8944,10,2025-07-05 00:00:00,GJ30X8944,OP475,Failed,0,
295::RACK-10::0242,ZONE-1::RACK-10::295::GJ24X6673,43,2025-07-06 00:00:00,GJ24X6673,OP740,In Transit,0,
854::RACK-5::0243,ZONE-3::RACK-5::854::GJ21X5017,7,2025-07-06 00:00:00,GJ21X5017,OP323,Delayed,0,
434::RACK-8::0244,ZONE-4::RACK-8::434::GJ02X4245,38,2025-07-06 00:00:00,GJ02X4245,OP775,In Transit,0,
285::RACK-8::0245,ZONE-4::RACK-8::285::GJ24X8239,5,2025-07-05 00:00:00,GJ24X8239,OP543,Failed,1,Traffic
434::RACK-9::0246,ZONE-4::RACK-9::434::GJ04X2061,4,2025-07-06 00:00:00,GJ04X2061,OP686,Delivered,0,
285::RACK-9::0247,ZONE-4::RACK-9::285::GJ18X3994,31,2025-07-04 00:00:00,GJ18X3994,OP458,In Transit,0,
384::RACK-8::0248,ZONE-2::RACK-8::384::GJ16X5496,6,2025-07-06 00:00:00,GJ16X5496,OP189,Delivered,0,
789::RACK-10::0249,ZONE-1::RACK-10::789::GJ23X7398,41,2025-07-06 00:00:00,GJ23X7398,OP602,Delayed,1,Weather
789::RACK-10::0250,ZONE-1::RACK-10::789::GJ15X3297,37,2025-07-06 00:00:00,GJ15X3297,OP531,In Transit,0,
434::RACK-9::0251,ZONE-4::RACK-9::434::GJ01X4053,30,2025-07-05 00:00:00,GJ01X4053,OP526,Delayed,1,Weather
795::RACK-9::0252,ZONE-4::RACK-9::795::GJ16X5358,40,2025-07-03 00:00:00,GJ16X5358,OP136,Delivered,0,
185::RACK-10::0253,ZONE-4::RACK-10::185::GJ16X5496,43,2025-07-03 00:00:00,GJ16X5496,OP227,Delayed,0,
185::RACK-10::0254,ZONE-4::RACK-10::185::GJ20X7043,43,2025-07-03 00:00:00,GJ20X7043,OP149,Delivered,0,
795::RACK-10::0255,ZONE-4::RACK-10::795::GJ11X9080,31,2025-07-05 00:00:00,GJ11X9080,OP686,Delivered,0,
285::RACK-10::0256,ZONE-4::RACK-10::285::GJ23X7398,18,2025-07-07 00:00:00,GJ23X7398,OP374,Delivered,0,
434::RACK-10::0257,ZONE-4::RACK-10::434::GJ03X5022,31,2025-07-06 00:00:00,GJ03X5022,OP295,In Transit,0,
789::RACK-1::0258,ZONE-1::RACK-1::789::GJ27X7409,12,2025-07-05 00:00:00,GJ27X7409,OP634,In Transit,0,
795::RACK-1::0259,ZONE-4::RACK-1::795::GJ26X7609,20,2025-07-06 00:00:00,GJ26X7609,OP489,Delayed,0,
285::RACK-1::0260,ZONE-4::RACK-1::285::GJ21X4763,48,2025-07-06 00:00:00,GJ21X4763,OP720,Failed,1,Depot Overflow
434::RACK-1::0261,ZONE-4::RACK-1::434::GJ30X4471,18,2025-07-06 00:00:00,GJ30X4471,OP124,Delivered,0,
185::RACK-1::0262,ZONE-4::RACK-1::185::GJ11X5333,28,2025-07-05 00:00:00,GJ11X5333,OP224,Delayed,1,Traffic
295::RACK-1::0263,ZONE-1::RACK-1::295::GJ19X6467,11,2025-07-07 00:00:00,GJ19X6467,OP844,Delivered,0,
295::RACK-1::0264,ZONE-1::RACK-1::295::GJ14X1053,17,2025-07-07 00:00:00,GJ14X1053,OP336,Failed,0,
795::RACK-1::0265,ZONE-4::RACK-1::795::GJ27X6555,18,2025-07-03 00:00:00,GJ27X6555,OP531,Delivered,0,
295::RACK-1::0266,ZONE-1::RACK-1::295::GJ15X2279,5,2025-07-04 00:00:00,GJ15X2279,OP844,Delayed,0,
795::RACK-2::0267,ZONE-4::RACK-2::795::GJ08X4506,28,2025-07-05 00:00:00,GJ08X4506,OP237,Delayed,0,
789::RACK-1::0268,ZONE-1::RACK-1::789::GJ06X9142,16,2025-07-04 00:00:00,GJ06X9142,OP177,In Transit,0,
795::RACK-2::0269,ZONE-4::RACK-2::795::GJ11X9180,8,2025-07-07 00:00:00,GJ11X9180,OP227,Delayed,0,
795::RACK-2::0270,ZONE-4::RACK-2::795::GJ04X1613,20,2025-07-09 00:00:00,GJ04X1613,OP582,Failed,0,
285::RACK-2::0271,ZONE-4::RACK-2::285::GJ14X5845,20,2025-07-06 00:00:00,GJ14X5845,OP825,Delivered,0,
185::RACK-2::0272,ZONE-4::RACK-2::185::GJ06X5907,10,2025-07-05 00:00:00,GJ06X5907,OP185,Failed,1,Weather
185::RACK-3::0273,ZONE-4::RACK-3::185::GJ17X7384,23,2025-07-05 00:00:00,GJ17X7384,OP869,Failed,1,Traffic
795::RACK-3::0274,ZONE-4::RACK-3::795::GJ15X2279,11,2025-07-06 00:00:00,GJ15X2279,OP603,Delivered,0,
789::RACK-2::0275,ZONE-1::RACK-2::789::GJ27X4732,46,2025-07-07 00:00:00,GJ27X4732,OP360,In Transit,0,
384::RACK-8::0276,ZONE-2::RACK-8::384::GJ28X8907,21,2025-07-06 00:00:00,GJ28X8907,OP662,In Transit,0,
434::RACK-3::0277,ZONE-4::RACK-3::434::GJ12X3425,24,2025-07-03 00:00:00,GJ12X3425,OP807,Delayed,0,
795::RACK-3::0278,ZONE-4::RACK-3::795::GJ02X6383,43,2025-07-04 00:00:00,GJ02X6383,OP810,In Transit,0,
854::RACK-5::0279,ZONE-3::RACK-5::854::GJ12X2891,6,2025-07-07 00:00:00,GJ12X2891,OP378,In Transit,0,
384::RACK-8::0280,ZONE-2::RACK-8::384::GJ12X1758,29,2025-07-05 00:00:00,GJ12X1758,OP685,Delayed,0,
384::RACK-9::0281,ZONE-2::RACK-9::384::GJ30X2371,47,2025-07-05 00:00:00,GJ30X2371,OP318,Delivered,0,
384::RACK-9::0282,ZONE-2::RACK-9::384::GJ16X7961,44,2025-07-06 00:00:00,GJ16X7961,OP668,Failed,0,
795::RACK-3::0283,ZONE-4::RACK-3::795::GJ29X6793,24,2025-07-05 00:00:00,GJ29X6793,OP759,Failed,0,
854::RACK-5::0284,ZONE-3::RACK-5::854::GJ28X9659,10,2025-07-07 00:00:00,GJ28X9659,OP323,In Transit,0,
384::RACK-9::0285,ZONE-2::RACK-9::384::GJ23X8925,7,2025-07-08 00:00:00,GJ23X8925,OP520,Delivered,0,
285::RACK-4::0286,ZONE-4::RACK-4::285::GJ01X5402,44,2025-07-05 00:00:00,GJ01X5402,OP542,Delayed,0,
854::RACK-5::0287,ZONE-3::RACK-5::854::GJ26X3703,10,2025-07-04 00:00:00,GJ26X3703,OP776,Delayed,0,
295::RACK-2::0288,ZONE-1::RACK-2::295::GJ05X6667,11,2025-07-08 00:00:00,GJ05X6667,OP224,Delivered,0,
854::RACK-6::0289,ZONE-3::RACK-6::854::GJ13X8172,23,2025-07-05 00:00:00,GJ13X8172,OP565,Failed,1,Logistics
185::RACK-4::0290,ZONE-4::RACK-4::185::GJ14X3279,29,2025-07-08 00:00:00,GJ14X3279,OP629,Delivered,0,
795::RACK-4::0291,ZONE-4::RACK-4::795::GJ30X4471,23,2025-07-04 00:00:00,GJ30X4471,OP101,In Transit,0,
295::RACK-2::0292,ZONE-1::RACK-2::295::GJ27X4732,31,2025-07-05 00:00:00,GJ27X4732,OP606,In Transit,0,
384::RACK-9::0293,ZONE-2::RACK-9::384::GJ28X7704,29,2025-07-04 00:00:00,GJ28X7704,OP124,In Transit,0,
384::RACK-9::0294,ZONE-2::RACK-9::384::GJ06X1549,34,2025-07-04 00:00:00,GJ06X1549,OP874,Delayed,0,
295::RACK-2::0295,ZONE-1::RACK-2::295::GJ06X9142,11,2025-07-03 00:00:00,GJ06X9142,OP841,Failed,0,
795::RACK-4::0296,ZONE-4::RACK-4::795::GJ17X7384,16,2025-07-07 00:00:00,GJ17X7384,OP189,Delivered,0,
795::RACK-4::0297,ZONE-4::RACK-4::795::GJ01X5402,41,2025-07-05 00:00:00,GJ01X5402,OP606,Delivered,1,Minor Handling Damage
185::RACK-5::0298,ZONE-4::RACK-5::185::GJ23X8925,11,2025-07-08 00:00:00,GJ23X8925,OP734,In Transit,0,
789::RACK-2::0299,ZONE-1::RACK-2::789::GJ11X9382,1,2025-07-07 00:00:00,GJ11X9382,OP984,In Transit,0,
384::RACK-10::0300,ZONE-2::RACK-10::384::GJ28X6836,44,2025-07-05 00:00:00,GJ28X6836,OP297,Delivered,0,
854::RACK-6::0301,ZONE-3::RACK-6::854::GJ23X8925,6,2025-07-03 00:00:00,GJ23X8925,OP810,Delivered,0,
285::RACK-5::0302,ZONE-4::RACK-5::285::GJ10X5068,48,2025-07-05 00:00:00,GJ10X5068,OP324,In Transit,0,
434::RACK-5::0303,ZONE-4::RACK-5::434::GJ15X1880,13,2025-07-04 00:00:00,GJ15X1880,OP810,Delayed,0,
384::RACK-10::0304,ZONE-2::RACK-10::384::GJ27X7409,30,2025-07-05 00:00:00,GJ27X7409,OP312,Delayed,0,
295::RACK-3::0305,ZONE-1::RACK-3::295::GJ06X5907,2,2025-07-06 00:00:00,GJ06X5907,OP572,In Transit,0,
384::RACK-10::0306,ZONE-2::RACK-10::384::GJ27X2754,46,2025-07-07 00:00:00,GJ27X2754,OP101,Delayed,0,
789::RACK-3::0307,ZONE-1::RACK-3::789::GJ23X5793,40,2025-07-04 00:00:00,GJ23X5793,OP542,In Transit,0,
789::RACK-3::0308,ZONE-1::RACK-3::789::GJ24X6673,5,2025-07-08 00:00:00,GJ24X6673,OP891,Delayed,1,Traffic
795::RACK-5::0309,ZONE-4::RACK-5::795::GJ28X5690,5,2025-07-06 00:00:00,GJ28X5690,OP825,In Transit,0,
434::RACK-5::0310,ZONE-4::RACK-5::434::GJ29X6133,17,2025-07-03 00:00:00,GJ29X6133,OP891,In Transit,0,
295::RACK-3::0311,ZONE-1::RACK-3::295::GJ15X1880,31,2025-07-09 00:00:00,GJ15X1880,OP207,Delayed,0,
285::RACK-6::0312,ZONE-4::RACK-6::285::GJ11X8049,37,2025-07-07 00:00:00,GJ11X8049,OP347,Delivered,0,
854::RACK-6::0313,ZONE-3::RACK-6::854::GJ23X4559,48,2025-07-08 00:00:00,GJ23X4559,OP844,Delayed,0,
384::RACK-10::0314,ZONE-2::RACK-10::384::GJ05X8172,12,2025-07-06 00:00:00,GJ05X8172,OP671,In Transit,0,
295::RACK-3::0315,ZONE-1::RACK-3::295::GJ24X6673,7,2025-07-04 00:00:00,GJ24X6673,OP694,In Transit,0,
854::RACK-6::0316,ZONE-3::RACK-6::854::GJ17X5492,4,2025-07-07 00:00:00,GJ17X5492,OP803,Delivered,0,
434::RACK-6::0317,ZONE-4::RACK-6::434::GJ15X6806,33,2025-07-07 00:00:00,GJ15X6806,OP261,Delayed,0,
434::RACK-6::0318,ZONE-4::RACK-6::434::GJ12X1758,21,2025-07-05 00:00:00,GJ12X1758,OP347,In Transit,0,
384::RACK-10::0319,ZONE-2::RACK-10::384::GJ10X3256,32,2025-07-06 00:00:00,GJ10X3256,OP520,Delivered,0,
434::RACK-6::0320,ZONE-4::RACK-6::434::GJ24X8239,4,2025-07-08 00:00:00,GJ24X8239,OP840,In Transit,0,
185::RACK-7::0321,ZONE-4::RACK-7::185::GJ04X2021,20,2025-07-07 00:00:00,GJ04X2021,OP606,Delivered,0,
434::RACK-7::0322,ZONE-4::RACK-7::434::GJ22X5898,31,2025-07-06 00:00:00,GJ22X5898,OP384,Delivered,0,
795::RACK-7::0323,ZONE-4::RACK-7::795::GJ06X8468,22,2025-07-06 00:00:00,GJ06X8468,OP603,Failed,0,
185::RACK-7::0324,ZONE-4::RACK-7::185::GJ26X3703,37,2025-07-04 00:00:00,GJ26X3703,OP359,Delayed,0,
384::RACK-1::0325,ZONE-2::RACK-1::384::GJ11X8049,46,2025-07-04 00:00:00,GJ11X8049,OP726,Delivered,0,
295::RACK-4::0326,ZONE-1::RACK-4::295::GJ15X3465,29,2025-07-06 00:00:00,GJ15X3465,OP475,Delayed,0,
854::RACK-6::0327,ZONE-3::RACK-6::854::GJ11X4850,9,2025-07-06 00:00:00,GJ11X4850,OP774,Delivered,1,Minor Handling Damage
795::RACK-8::0328,ZONE-4::RACK-8::795::GJ14X3727,10,2025-07-04 00:00:00,GJ14X3727,OP734,In Transit,0,
285::RACK-8::0329,ZONE-4::RACK-8::285::GJ30X6044,25,2025-07-05 00:00:00,GJ30X6044,OP844,In Transit,0,
185::RACK-8::0330,ZONE-4::RACK-8::185::GJ11X9180,20,2025-07-06 00:00:00,GJ11X9180,OP261,In Transit,0,
285::RACK-8::0331,ZONE-4::RACK-8::285::GJ26X6532,48,2025-07-06 00:00:00,GJ26X6532,OP734,Failed,0,
854::RACK-7::0332,ZONE-3::RACK-7::854::GJ23X1698,43,2025-07-05 00:00:00,GJ23X1698,OP207,Delayed,0,
854::RACK-7::0333,ZONE-3::RACK-7::854::GJ15X4384,49,2025-07-04 00:00:00,GJ15X4384,OP810,Delivered,0,
185::RACK-9::0334,ZONE-4::RACK-9::185::GJ28X8907,39,2025-07-05 00:00:00,GJ28X8907,OP881,Delayed,0,
854::RACK-7::0335,ZONE-3::RACK-7::854::GJ13X8172,2,2025-07-06 00:00:00,GJ13X8172,OP429,In Transit,0,
434::RACK-9::0336,ZONE-4::RACK-9::434::GJ13X7840,46,2025-07-06 00:00:00,GJ13X7840,OP565,Delivered,0,
434::RACK-9::0337,ZONE-4::RACK-9::434::GJ25X5218,27,2025-07-07 00:00:00,GJ25X5218,OP540,In Transit,0,
384::RACK-1::0338,ZONE-2::RACK-1::384::GJ18X7432,32,2025-07-07 00:00:00,GJ18X7432,OP734,Delayed,0,
854::RACK-7::0339,ZONE-3::RACK-7::854::GJ13X6948,28,2025-07-06 00:00:00,GJ13X6948,OP939,Delivered,0,
384::RACK-1::0340,ZONE-2::RACK-1::384::GJ12X5063,13,2025-07-03 00:00:00,GJ12X5063,OP391,Delivered,0,
795::RACK-9::0341,ZONE-4::RACK-9::795::GJ07X3648,47,2025-07-07 00:00:00,GJ07X3648,OP561,Failed,1,Depot Overflow
295::RACK-4::0342,ZONE-1::RACK-4::295::GJ27X3348,29,2025-07-06 00:00:00,GJ27X3348,OP322,Delivered,0,
795::RACK-9::0343,ZONE-4::RACK-9::795::GJ05X6194,32,2025-07-08 00:00:00,GJ05X6194,OP384,Failed,1,Depot Overflow
384::RACK-1::0344,ZONE-2::RACK-1::384::GJ10X3428,4,2025-07-03 00:00:00,GJ10X3428,OP678,Delayed,1,Operator Error
285::RACK-10::0345,ZONE-4::RACK-10::285::GJ24X1949,36,2025-07-06 00:00:00,GJ24X1949,OP374,Failed,0,
789::RACK-4::0346,ZONE-1::RACK-4::789::GJ11X4850,43,2025-07-05 00:00:00,GJ11X4850,OP477,Failed,0,
185::RACK-10::0347,ZONE-4::RACK-10::185::GJ13X7840,7,2025-07-03 00:00:00,GJ13X7840,OP142,In Transit,0,
295::RACK-4::0348,ZONE-1::RACK-4::295::GJ27X8741,13,2025-07-05 00:00:00,GJ27X8741,OP685,Failed,0,
789::RACK-5::0349,ZONE-1::RACK-5::789::GJ24X1949,49,2025-07-04 00:00:00,GJ24X1949,OP779,Failed,1,Depot Overflow
789::RACK-5::0350,ZONE-1::RACK-5::789::GJ22X1394,26,2025-07-08 00:00:00,GJ22X1394,OP475,In Transit,0,
384::RACK-2::0351,ZONE-2::RACK-2::384::GJ30X2401,50,2025-07-03 00:00:00,GJ30X2401,OP578,Delayed,0,
434::RACK-10::0352,ZONE-4::RACK-10::434::GJ11X8049,14,2025-07-04 00:00:00,GJ11X8049,OP977,Failed,1,Depot Overflow
434::RACK-10::0353,ZONE-4::RACK-10::434::GJ14X7289,1,2025-07-04 00:00:00,GJ14X7289,OP904,Delivered,0,
434::RACK-10::0354,ZONE-4::RACK-10::434::GJ05X2776,6,2025-07-05 00:00:00,GJ05X2776,OP322,Delivered,0,
789::RACK-5::0355,ZONE-1::RACK-5::789::GJ06X1200,14,2025-07-05 00:00:00,GJ06X1200,OP481,In Transit,0,
795::RACK-1::0356,ZONE-4::RACK-1::795::GJ18X6865,48,2025-07-06 00:00:00,GJ18X6865,OP662,In Transit,0,
795::RACK-1::0357,ZONE-4::RACK-1::795::GJ11X8049,45,2025-07-06 00:00:00,GJ11X8049,OP951,Failed,0,
384::RACK-2::0358,ZONE-2::RACK-2::384::GJ25X9157,14,2025-07-06 00:00:00,GJ25X9157,OP509,Failed,0,
185::RACK-1::0359,ZONE-4::RACK-1::185::GJ15X3297,21,2025-07-07 00:00:00,GJ15X3297,OP844,In Transit,0,
185::RACK-1::0360,ZONE-4::RACK-1::185::GJ11X2202,49,2025-07-05 00:00:00,GJ11X2202,OP874,Delayed,0,
285::RACK-1::0361,ZONE-4::RACK-1::285::GJ07X3009,42,2025-07-06 00:00:00,GJ07X3009,OP655,In Transit,0,
795::RACK-2::0362,ZONE-4::RACK-2::795::GJ05X6015,11,2025-07-08 00:00:00,GJ05X6015,OP771,In Transit,0,
295::RACK-5::0363,ZONE-1::RACK-5::295::GJ25X5218,33,2025-07-04 00:00:00,GJ25X5218,OP336,Failed,1,Logistics
795::RACK-2::0364,ZONE-4::RACK-2::795::GJ05X5328,43,2025-07-07 00:00:00,GJ05X5328,OP939,Delayed,0,
854::RACK-7::0365,ZONE-3::RACK-7::854::GJ07X6453,39,2025-07-04 00:00:00,GJ07X6453,OP140,Failed,0,
384::RACK-2::0366,ZONE-2::RACK-2::384::GJ25X9719,44,2025-07-05 00:00:00,GJ25X9719,OP261,Delayed,0,
854::RACK-8::0367,ZONE-3::RACK-8::854::GJ26X6532,42,2025-07-05 00:00:00,GJ26X6532,OP420,In Transit,0,
434::RACK-2::0368,ZONE-4::RACK-2::434::GJ22X4867,44,2025-07-06 00:00:00,GJ22X4867,OP535,Delivered,0,
185::RACK-2::0369,ZONE-4::RACK-2::185::GJ18X2499,11,2025-07-06 00:00:00,GJ18X2499,OP460,Delivered,0,
854::RACK-8::0370,ZONE-3::RACK-8::854::GJ08X2709,13,2025-07-08 00:00:00,GJ08X2709,OP685,Failed,0,
384::RACK-2::0371,ZONE-2::RACK-2::384::GJ15X1880,27,2025-07-04 00:00:00,GJ15X1880,OP130,In Transit,0,
854::RACK-8::0372,ZONE-3::RACK-8::854::GJ14X1053,20,2025-07-06 00:00:00,GJ14X1053,OP542,In Transit,0,
434::RACK-2::0373,ZONE-4::RACK-2::434::GJ27X9363,23,2025-07-05 00:00:00,GJ27X9363,OP949,Delivered,0,
795::RACK-3::0374,ZONE-4::RACK-3::795::GJ13X6948,47,2025-07-05 00:00:00,GJ13X6948,OP753,Delivered,0,
854::RACK-8::0375,ZONE-3::RACK-8::854::GJ10X3256,42,2025-07-03 00:00:00,GJ10X3256,OP577,In Transit,0,
285::RACK-3::0376,ZONE-4::RACK-3::285::GJ14X9412,45,2025-07-06 00:00:00,GJ14X9412,OP685,Delayed,0,
789::RACK-5::0377,ZONE-1::RACK-5::789::GJ21X9440,40,2025-07-06 00:00:00,GJ21X9440,OP185,In Transit,0,
185::RACK-3::0378,ZONE-4::RACK-3::185::GJ10X2304,38,2025-07-06 00:00:00,GJ10X2304,OP800,In Transit,0,
185::RACK-3::0379,ZONE-4::RACK-3::185::GJ16X5358,13,2025-07-04 00:00:00,GJ16X5358,OP892,In Transit,0,
384::RACK-3::0380,ZONE-2::RACK-3::384::GJ13X9573,4,2025-07-06 00:00:00,GJ13X9573,OP713,Delivered,0,
434::RACK-3::0381,ZONE-4::RACK-3::434::GJ03X5022,14,2025-07-06 00:00:00,GJ03X5022,OP705,Delivered,0,
295::RACK-6::0382,ZONE-1::RACK-6::295::GJ05X5064,4,2025-07-07 00:00:00,GJ05X5064,OP942,Delivered,0,
384::RACK-3::0383,ZONE-2::RACK-3::384::GJ14X1705,17,2025-07-03 00:00:00,GJ14X1705,OP565,Delivered,0,
854::RACK-8::0384,ZONE-3::RACK-8::854::GJ08X3513,44,2025-07-05 00:00:00,GJ08X3513,OP726,Failed,0,
854::RACK-9::0385,ZONE-3::RACK-9::854::GJ08X1229,34,2025-07-07 00:00:00,GJ08X1229,OP833,Delayed,0,
795::RACK-4::0386,ZONE-4::RACK-4::795::GJ25X9157,42,2025-07-06 00:00:00,GJ25X9157,OP988,Delivered,0,
795::RACK-4::0387,ZONE-4::RACK-4::795::GJ26X7609,35,2025-07-05 00:00:00,GJ26X7609,OP920,Delayed,0,
434::RACK-4::0388,ZONE-4::RACK-4::434::GJ27X2754,28,2025-07-07 00:00:00,GJ27X2754,OP183,Delayed,0,
295::RACK-6::0389,ZONE-1::RACK-6::295::GJ08X1229,25,2025-07-05 00:00:00,GJ08X1229,OP222,Failed,0,
285::RACK-4::0390,ZONE-4::RACK-4::285::GJ10X3428,7,2025-07-06 00:00:00,GJ10X3428,OP103,Delivered,0,
285::RACK-4::0391,ZONE-4::RACK-4::285::GJ14X7289,10,2025-07-04 00:00:00,GJ14X7289,OP227,In Transit,0,
854::RACK-9::0392,ZONE-3::RACK-9::854::GJ15X4384,1,2025-07-08 00:00:00,GJ15X4384,OP266,Delivered,0,
854::RACK-9::0393,ZONE-3::RACK-9::854::GJ14X5845,47,2025-07-07 00:00:00,GJ14X5845,OP498,Delayed,0,
795::RACK-5::0394,ZONE-4::RACK-5::795::GJ01X5402,11,2025-07-04 00:00:00,GJ01X5402,OP668,In Transit,0,
295::RACK-6::0395,ZONE-1::RACK-6::295::GJ06X1549,12,2025-07-03 00:00:00,GJ06X1549,OP470,Delayed,0,
295::RACK-6::0396,ZONE-1::RACK-6::295::GJ11X2202,13,2025-07-04 00:00:00,GJ11X2202,OP294,Delivered,0,
185::RACK-5::0397,ZONE-4::RACK-5::185::GJ10X5398,31,2025-07-06 00:00:00,GJ10X5398,OP136,Failed,0,
