Storage_ID,Product_ID,Rack_Location,Zone,Stored_Quantity,FIFO_Flag
ZONE-2:RACK-10:387,IMM-1316-B71-384,RACK-10,ZONE-2,170,1
ZONE-1:RACK-3:301,ANT-1317-B19-295,RACK-3,ZONE-1,115,1
ZONE-3:RACK-6:857,TOP-1318-B96-854,RACK-6,ZONE-3,102,1
ZONE-4:RACK-6:435,SUP-1319-B62-434,RACK-6,ZONE-4,60,1
ZONE-4:RACK-6:436,SUP-1320-B72-434,RACK-6,ZONE-4,136,1
ZONE-2:RACK-10:388,IMM-1321-B92-384,RACK-10,ZONE-2,125,1
ZONE-1:RACK-4:792,ANT-1322-B17-789,RACK-4,ZONE-1,131,1
ZONE-4:RACK-6:799,DEW-1323-B22-795,RACK-6,ZONE-4,50,1
ZONE-4:RACK-6:437,SUP-1324-B43-434,RACK-6,ZONE-4,114,1
ZONE-4:RACK-7:191,DIG-1325-B83-185,RACK-7,ZONE-4,163,1
ZONE-4:RACK-7:436,SUP-1326-B31-434,RACK-7,ZONE-4,154,1
ZONE-2:RACK-1:389,IMM-1327-B80-384,RACK-1,ZONE-2,172,1
ZONE-4:RACK-7:796,DEW-1328-B74-795,RACK-7,ZONE-4,185,1
ZONE-4:RACK-7:192,DIG-1329-B92-185,RACK-7,ZONE-4,108,1
ZONE-2:RACK-1:390,IMM-1330-B61-384,RACK-1,ZONE-2,159,1
ZONE-1:RACK-4:297,ANT-1331-B60-295,RACK-4,ZONE-1,139,1
ZONE-3:RACK-6:858,TOP-1332-B67-854,RACK-6,ZONE-3,196,1
ZONE-4:RACK-7:193,DIG-1333-B88-185,RACK-7,ZONE-4,192,1
ZONE-4:RACK-8:798,DEW-1334-B28-795,RACK-8,ZONE-4,162,1
ZONE-4:RACK-8:438,SUP-1335-B72-434,RACK-8,ZONE-4,84,1
ZONE-4:RACK-8:290,VIT-1336-B38-285,RACK-8,ZONE-4,114,1
ZONE-4:RACK-8:188,DIG-1337-B26-185,RACK-8,ZONE-4,53,1
ZONE-4:RACK-8:291,VIT-1338-B58-285,RACK-8,ZONE-4,169,1
ZONE-3:RACK-7:854,TOP-1339-B84-854,RACK-7,ZONE-3,167,1
ZONE-3:RACK-7:855,TOP-1340-B66-854,RACK-7,ZONE-3,196,1
ZONE-4:RACK-9:186,DIG-1341-B85-185,RACK-9,ZONE-4,77,1
ZONE-3:RACK-7:856,TOP-1342-B34-854,RACK-7,ZONE-3,137,1
ZONE-4:RACK-9:437,SUP-1343-B85-434,RACK-9,ZONE-4,71,1
ZONE-4:RACK-9:438,SUP-1344-B72-434,RACK-9,ZONE-4,77,1
ZONE-2:RACK-1:391,IMM-1345-B36-384,RACK-1,ZONE-2,86,1
ZONE-3:RACK-7:857,TOP-1346-B40-854,RACK-7,ZONE-3,110,1
ZONE-2:RACK-1:392,IMM-1347-B87-384,RACK-1,ZONE-2,141,1
ZONE-4:RACK-9:803,DEW-1348-B53-795,RACK-9,ZONE-4,82,1
ZONE-1:RACK-4:298,ANT-1349-B21-295,RACK-4,ZONE-1,166,1
ZONE-4:RACK-9:804,DEW-1350-B90-795,RACK-9,ZONE-4,153,1
ZONE-2:RACK-1:393,IMM-1351-B38-384,RACK-1,ZONE-2,112,1
ZONE-4:RACK-10:292,VIT-1352-B85-285,RACK-10,ZONE-4,111,1
ZONE-1:RACK-4:793,ANT-1353-B91-789,RACK-4,ZONE-1,57,1
ZONE-4:RACK-10:190,DIG-1354-B76-185,RACK-10,ZONE-4,145,1
ZONE-2:RACK-2:389,IMM-1355-B65-384,RACK-2,ZONE-2,83,1
ZONE-1:RACK-4:299,ANT-1356-B73-295,RACK-4,ZONE-1,65,1
ZONE-1:RACK-5:790,ANT-1357-B13-789,RACK-5,ZONE-1,56,1
ZONE-1:RACK-5:791,ANT-1358-B79-789,RACK-5,ZONE-1,154,1
ZONE-2:RACK-2:390,IMM-1359-B73-384,RACK-2,ZONE-2,115,1
ZONE-4:RACK-10:435,SUP-1360-B27-434,RACK-10,ZONE-4,185,1
ZONE-4:RACK-10:436,SUP-1361-B61-434,RACK-10,ZONE-4,98,1
ZONE-4:RACK-10:437,SUP-1362-B47-434,RACK-10,ZONE-4,195,1
ZONE-1:RACK-5:792,ANT-1363-B92-789,RACK-5,ZONE-1,153,1
ZONE-4:RACK-1:800,DEW-1364-B60-795,RACK-1,ZONE-4,59,1
ZONE-4:RACK-1:801,DEW-1365-B21-795,RACK-1,ZONE-4,160,1
ZONE-2:RACK-2:391,IMM-1366-B18-384,RACK-2,ZONE-2,97,1
ZONE-4:RACK-1:191,DIG-1367-B43-185,RACK-1,ZONE-4,100,1
ZONE-4:RACK-1:192,DIG-1368-B26-185,RACK-1,ZONE-4,91,1
ZONE-4:RACK-1:291,VIT-1369-B57-285,RACK-1,ZONE-4,147,1
ZONE-4:RACK-2:801,DEW-1370-B68-795,RACK-2,ZONE-4,178,1
ZONE-1:RACK-5:299,ANT-1371-B61-295,RACK-5,ZONE-1,79,1
ZONE-4:RACK-2:802,DEW-1372-B14-795,RACK-2,ZONE-4,127,1
ZONE-3:RACK-7:858,TOP-1373-B81-854,RACK-7,ZONE-3,99,1
ZONE-2:RACK-2:392,IMM-1374-B78-384,RACK-2,ZONE-2,146,1
ZONE-3:RACK-8:854,TOP-1375-B78-854,RACK-8,ZONE-3,159,1
ZONE-4:RACK-2:439,SUP-1376-B93-434,RACK-2,ZONE-4,115,1
ZONE-4:RACK-2:193,DIG-1377-B72-185,RACK-2,ZONE-4,149,1
ZONE-3:RACK-8:855,TOP-1378-B27-854,RACK-8,ZONE-3,102,1
ZONE-2:RACK-2:393,IMM-1379-B40-384,RACK-2,ZONE-2,88,1
ZONE-3:RACK-8:856,TOP-1380-B42-854,RACK-8,ZONE-3,166,1
ZONE-4:RACK-2:440,SUP-1381-B81-434,RACK-2,ZONE-4,194,1
ZONE-4:RACK-3:802,DEW-1382-B93-795,RACK-3,ZONE-4,67,1
ZONE-3:RACK-8:857,TOP-1383-B18-854,RACK-8,ZONE-3,72,1
ZONE-4:RACK-3:286,VIT-1384-B19-285,RACK-3,ZONE-4,84,1
ZONE-1:RACK-5:793,ANT-1385-B98-789,RACK-5,ZONE-1,131,1
ZONE-4:RACK-3:189,DIG-1386-B91-185,RACK-3,ZONE-4,76,1
ZONE-4:RACK-3:190,DIG-1387-B76-185,RACK-3,ZONE-4,109,1
ZONE-2:RACK-3:389,IMM-1388-B60-384,RACK-3,ZONE-2,82,1
ZONE-4:RACK-3:442,SUP-1389-B99-434,RACK-3,ZONE-4,159,1
ZONE-1:RACK-6:296,ANT-1390-B94-295,RACK-6,ZONE-1,54,1
ZONE-2:RACK-3:390,IMM-1391-B73-384,RACK-3,ZONE-2,74,1
ZONE-3:RACK-8:858,TOP-1392-B72-854,RACK-8,ZONE-3,78,1
ZONE-3:RACK-9:854,TOP-1393-B97-854,RACK-9,ZONE-3,110,1
ZONE-4:RACK-4:802,DEW-1394-B48-795,RACK-4,ZONE-4,173,1
ZONE-4:RACK-4:803,DEW-1395-B71-795,RACK-4,ZONE-4,120,1
ZONE-4:RACK-4:437,SUP-1396-B62-434,RACK-4,ZONE-4,181,1
ZONE-1:RACK-6:297,ANT-1397-B61-295,RACK-6,ZONE-1,172,1
ZONE-4:RACK-4:290,VIT-1398-B27-285,RACK-4,ZONE-4,188,1
ZONE-4:RACK-4:291,VIT-1399-B74-285,RACK-4,ZONE-4,101,1
ZONE-3:RACK-9:855,TOP-1400-B90-854,RACK-9,ZONE-3,81,1
ZONE-3:RACK-9:856,TOP-1401-B35-854,RACK-9,ZONE-3,121,1
ZONE-4:RACK-5:799,DEW-1402-B92-795,RACK-5,ZONE-4,180,1
ZONE-1:RACK-6:298,ANT-1403-B67-295,RACK-6,ZONE-1,154,1
ZONE-1:RACK-6:299,ANT-1404-B42-295,RACK-6,ZONE-1,146,1
ZONE-1:RACK-6:300,ANT-1405-B13-295,RACK-6,ZONE-1,153,1
ZONE-4:RACK-5:188,DIG-1406-B69-185,RACK-5,ZONE-4,68,1
ZONE-3:RACK-9:857,TOP-1407-B74-854,RACK-9,ZONE-3,65,1
ZONE-4:RACK-5:441,SUP-1408-B90-434,RACK-5,ZONE-4,83,1
ZONE-2:RACK-3:391,IMM-1409-B54-384,RACK-3,ZONE-2,71,1
ZONE-4:RACK-5:291,VIT-1410-B89-285,RACK-5,ZONE-4,134,1
ZONE-4:RACK-5:442,SUP-1411-B69-434,RACK-5,ZONE-4,190,1
ZONE-3:RACK-9:858,TOP-1412-B20-854,RACK-9,ZONE-3,142,1
ZONE-1:RACK-7:298,ANT-1413-B36-295,RACK-7,ZONE-1,52,1
ZONE-1:RACK-7:299,ANT-1414-B82-295,RACK-7,ZONE-1,115,1
ZONE-1:RACK-7:791,ANT-1415-B11-789,RACK-7,ZONE-1,90,1
ZONE-1:RACK-7:792,ANT-1416-B28-789,RACK-7,ZONE-1,105,1
ZONE-4:RACK-6:800,DEW-1417-B30-795,RACK-6,ZONE-4,166,1
ZONE-4:RACK-6:801,DEW-1418-B22-795,RACK-6,ZONE-4,145,1
ZONE-4:RACK-6:438,SUP-1419-B19-434,RACK-6,ZONE-4,151,1
ZONE-2:RACK-3:392,IMM-1420-B98-384,RACK-3,ZONE-2,160,1
ZONE-1:RACK-7:300,ANT-1421-B66-295,RACK-7,ZONE-1,83,1
ZONE-1:RACK-8:790,ANT-1422-B23-789,RACK-8,ZONE-1,122,1
ZONE-1:RACK-8:299,ANT-1423-B35-295,RACK-8,ZONE-1,64,1
ZONE-1:RACK-8:791,ANT-1424-B59-789,RACK-8,ZONE-1,112,1
ZONE-1:RACK-8:300,ANT-1425-B63-295,RACK-8,ZONE-1,120,1
ZONE-1:RACK-8:301,ANT-1426-B63-295,RACK-8,ZONE-1,148,1
ZONE-3:RACK-10:854,TOP-1427-B21-854,RACK-10,ZONE-3,141,1
ZONE-2:RACK-3:393,IMM-1428-B75-384,RACK-3,ZONE-2,188,1
ZONE-4:RACK-6:186,DIG-1429-B81-185,RACK-6,ZONE-4,132,1
ZONE-3:RACK-10:855,TOP-1430-B92-854,RACK-10,ZONE-3,72,1
ZONE-4:RACK-6:295,VIT-1431-B43-285,RACK-6,ZONE-4,126,1
ZONE-3:RACK-10:856,TOP-1432-B12-854,RACK-10,ZONE-3,78,1
ZONE-1:RACK-9:297,ANT-1433-B10-295,RACK-9,ZONE-1,171,1
ZONE-4:RACK-7:194,DIG-1434-B22-185,RACK-7,ZONE-4,121,1
ZONE-1:RACK-9:792,ANT-1435-B78-789,RACK-9,ZONE-1,98,1
ZONE-3:RACK-10:857,TOP-1436-B58-854,RACK-10,ZONE-3,84,1
ZONE-4:RACK-7:291,VIT-1437-B34-285,RACK-7,ZONE-4,142,1
ZONE-4:RACK-7:437,SUP-1438-B14-434,RACK-7,ZONE-4,144,1
ZONE-2:RACK-4:389,IMM-1439-B43-384,RACK-4,ZONE-2,186,1
ZONE-4:RACK-7:797,DEW-1440-B65-795,RACK-7,ZONE-4,97,1
ZONE-4:RACK-7:292,VIT-1441-B90-285,RACK-7,ZONE-4,73,1
ZONE-3:RACK-10:858,TOP-1442-B63-854,RACK-10,ZONE-3,77,1
ZONE-2:RACK-4:390,IMM-1443-B26-384,RACK-4,ZONE-2,172,1
ZONE-1:RACK-9:793,ANT-1444-B37-789,RACK-9,ZONE-1,108,1
ZONE-2:RACK-4:391,IMM-1445-B19-384,RACK-4,ZONE-2,190,1
ZONE-4:RACK-8:799,DEW-1446-B46-795,RACK-8,ZONE-4,134,1
ZONE-4:RACK-8:439,SUP-1447-B62-434,RACK-8,ZONE-4,155,1
ZONE-4:RACK-8:440,SUP-1448-B46-434,RACK-8,ZONE-4,132,1
ZONE-4:RACK-8:800,DEW-1449-B81-795,RACK-8,ZONE-4,109,1
ZONE-4:RACK-8:189,DIG-1450-B14-185,RACK-8,ZONE-4,91,1
ZONE-1:RACK-9:794,ANT-1451-B93-789,RACK-9,ZONE-1,117,1
ZONE-4:RACK-9:805,DEW-1452-B53-795,RACK-9,ZONE-4,109,1
ZONE-2:RACK-4:392,IMM-1453-B76-384,RACK-4,ZONE-2,123,1
ZONE-4:RACK-9:439,SUP-1454-B24-434,RACK-9,ZONE-4,103,1
ZONE-4:RACK-9:187,DIG-1455-B82-185,RACK-9,ZONE-4,56,1
ZONE-4:RACK-9:188,DIG-1456-B11-185,RACK-9,ZONE-4,115,1
ZONE-4:RACK-9:288,VIT-1457-B45-285,RACK-9,ZONE-4,100,1
ZONE-1:RACK-9:795,ANT-1458-B84-789,RACK-9,ZONE-1,82,1
ZONE-4:RACK-10:191,DIG-1459-B17-185,RACK-10,ZONE-4,187,1
ZONE-1:RACK-10:298,ANT-1460-B99-295,RACK-10,ZONE-1,168,1
ZONE-1:RACK-10:299,ANT-1461-B65-295,RACK-10,ZONE-1,150,1
ZONE-4:RACK-10:797,DEW-1462-B41-795,RACK-10,ZONE-4,164,1
ZONE-4:RACK-10:192,DIG-1463-B92-185,RACK-10,ZONE-4,149,1
ZONE-4:RACK-10:798,DEW-1464-B26-795,RACK-10,ZONE-4,81,1
ZONE-4:RACK-10:438,SUP-1465-B37-434,RACK-10,ZONE-4,113,1
ZONE-2:RACK-4:393,IMM-1466-B25-384,RACK-4,ZONE-2,117,1
ZONE-3:RACK-1:859,TOP-1467-B74-854,RACK-1,ZONE-3,114,1
ZONE-2:RACK-5:389,IMM-1468-B43-384,RACK-5,ZONE-2,95,1
ZONE-2:RACK-5:390,IMM-1469-B10-384,RACK-5,ZONE-2,116,1
ZONE-3:RACK-1:860,TOP-1470-B69-854,RACK-1,ZONE-3,152,1
ZONE-2:RACK-5:391,IMM-1471-B58-384,RACK-5,ZONE-2,178,1
ZONE-3:RACK-1:861,TOP-1472-B32-854,RACK-1,ZONE-3,106,1
ZONE-4:RACK-1:292,VIT-1473-B52-285,RACK-1,ZONE-4,72,1
ZONE-1:RACK-10:791,ANT-1474-B79-789,RACK-10,ZONE-1,74,1
ZONE-1:RACK-10:792,ANT-1475-B60-789,RACK-10,ZONE-1,164,1
ZONE-4:RACK-1:802,DEW-1476-B59-795,RACK-1,ZONE-4,191,1
ZONE-4:RACK-1:193,DIG-1477-B48-185,RACK-1,ZONE-4,69,1
ZONE-1:RACK-10:300,ANT-1478-B54-295,RACK-10,ZONE-1,192,1
ZONE-1:RACK-1:300,ANT-1479-B72-295,RACK-1,ZONE-1,149,1
ZONE-1:RACK-1:794,ANT-1480-B40-789,RACK-1,ZONE-1,151,1
ZONE-3:RACK-1:862,TOP-1481-B10-854,RACK-1,ZONE-3,154,1
ZONE-1:RACK-1:795,ANT-1482-B32-789,RACK-1,ZONE-1,61,1
ZONE-4:RACK-1:293,VIT-1483-B76-285,RACK-1,ZONE-4,128,1
ZONE-4:RACK-1:437,SUP-1484-B43-434,RACK-1,ZONE-4,151,1
ZONE-4:RACK-2:194,DIG-1485-B36-185,RACK-2,ZONE-4,120,1
ZONE-4:RACK-2:195,DIG-1486-B19-185,RACK-2,ZONE-4,121,1
ZONE-3:RACK-1:863,TOP-1487-B23-854,RACK-1,ZONE-3,199,1
ZONE-4:RACK-2:196,DIG-1488-B58-185,RACK-2,ZONE-4,54,1
ZONE-4:RACK-2:803,DEW-1489-B91-795,RACK-2,ZONE-4,162,1
ZONE-4:RACK-2:197,DIG-1490-B56-185,RACK-2,ZONE-4,151,1
ZONE-4:RACK-3:443,SUP-1491-B26-434,RACK-3,ZONE-4,195,1
ZONE-4:RACK-3:444,SUP-1492-B57-434,RACK-3,ZONE-4,62,1
ZONE-3:RACK-2:859,TOP-1493-B13-854,RACK-2,ZONE-3,128,1
ZONE-4:RACK-3:803,DEW-1494-B45-795,RACK-3,ZONE-4,200,1
ZONE-1:RACK-1:796,ANT-1495-B72-789,RACK-1,ZONE-1,150,1
ZONE-4:RACK-3:287,VIT-1496-B61-285,RACK-3,ZONE-4,178,1
ZONE-4:RACK-3:191,DIG-1497-B83-185,RACK-3,ZONE-4,76,1
ZONE-4:RACK-4:190,DIG-1498-B12-185,RACK-4,ZONE-4,193,1
ZONE-1:RACK-1:301,ANT-1499-B49-295,RACK-1,ZONE-1,73,1
ZONE-1:RACK-2:301,ANT-1500-B50-295,RACK-2,ZONE-1,130,1
ZONE-4:RACK-4:292,VIT-1501-B28-285,RACK-4,ZONE-4,125,1
ZONE-3:RACK-2:860,TOP-1502-B11-854,RACK-2,ZONE-3,102,1
ZONE-2:RACK-5:392,IMM-1503-B12-384,RACK-5,ZONE-2,170,1
ZONE-4:RACK-4:293,VIT-1504-B25-285,RACK-4,ZONE-4,92,1
ZONE-2:RACK-5:393,IMM-1505-B43-384,RACK-5,ZONE-2,119,1
ZONE-2:RACK-6:389,IMM-1506-B42-384,RACK-6,ZONE-2,112,1
ZONE-4:RACK-4:438,SUP-1507-B18-434,RACK-4,ZONE-4,195,1
ZONE-1:RACK-2:302,ANT-1508-B87-295,RACK-2,ZONE-1,86,1
ZONE-1:RACK-2:793,ANT-1509-B94-789,RACK-2,ZONE-1,59,1
ZONE-1:RACK-2:794,ANT-1510-B41-789,RACK-2,ZONE-1,78,1
ZONE-4:RACK-4:191,DIG-1511-B57-185,RACK-4,ZONE-4,80,1
ZONE-4:RACK-5:189,DIG-1512-B10-185,RACK-5,ZONE-4,111,1
ZONE-1:RACK-2:303,ANT-1513-B20-295,RACK-2,ZONE-1,181,1
ZONE-4:RACK-5:292,VIT-1514-B66-285,RACK-5,ZONE-4,148,1
ZONE-3:RACK-2:861,TOP-1515-B37-854,RACK-2,ZONE-3,74,1
ZONE-1:RACK-3:792,ANT-1516-B94-789,RACK-3,ZONE-1,58,1
ZONE-4:RACK-5:443,SUP-1517-B60-434,RACK-5,ZONE-4,136,1
ZONE-4:RACK-5:444,SUP-1518-B21-434,RACK-5,ZONE-4,179,1
ZONE-4:RACK-5:800,DEW-1519-B70-795,RACK-5,ZONE-4,130,1
ZONE-4:RACK-6:296,VIT-1520-B32-285,RACK-6,ZONE-4,118,1
ZONE-4:RACK-6:802,DEW-1521-B51-795,RACK-6,ZONE-4,64,1
ZONE-4:RACK-6:439,SUP-1522-B67-434,RACK-6,ZONE-4,55,1
ZONE-3:RACK-2:862,TOP-1523-B34-854,RACK-2,ZONE-3,166,1
ZONE-4:RACK-6:440,SUP-1524-B53-434,RACK-6,ZONE-4,71,1
ZONE-4:RACK-6:187,DIG-1525-B15-185,RACK-6,ZONE-4,185,1
ZONE-3:RACK-2:863,TOP-1526-B49-854,RACK-2,ZONE-3,175,1
ZONE-1:RACK-3:302,ANT-1527-B47-295,RACK-3,ZONE-1,199,1
ZONE-4:RACK-7:293,VIT-1528-B82-285,RACK-7,ZONE-4,116,1
ZONE-4:RACK-7:798,DEW-1529-B19-795,RACK-7,ZONE-4,59,1
ZONE-4:RACK-7:294,VIT-1530-B79-285,RACK-7,ZONE-4,140,1
ZONE-1:RACK-3:303,ANT-1531-B17-295,RACK-3,ZONE-1,124,1
ZONE-3:RACK-3:859,TOP-1532-B59-854,RACK-3,ZONE-3,125,1
ZONE-1:RACK-3:304,ANT-1533-B67-295,RACK-3,ZONE-1,99,1
ZONE-3:RACK-3:860,TOP-1534-B54-854,RACK-3,ZONE-3,115,1
ZONE-4:RACK-7:295,VIT-1535-B66-285,RACK-7,ZONE-4,139,1
ZONE-2:RACK-6:390,IMM-1536-B47-384,RACK-6,ZONE-2,71,1
ZONE-2:RACK-6:391,IMM-1537-B59-384,RACK-6,ZONE-2,151,1
ZONE-4:RACK-7:799,DEW-1538-B13-795,RACK-7,ZONE-4,145,1
ZONE-1:RACK-3:305,ANT-1539-B57-295,RACK-3,ZONE-1,71,1
ZONE-3:RACK-3:861,TOP-1540-B95-854,RACK-3,ZONE-3,140,1
ZONE-4:RACK-8:801,DEW-1541-B73-795,RACK-8,ZONE-4,186,1
ZONE-4:RACK-8:441,SUP-1542-B24-434,RACK-8,ZONE-4,136,1
ZONE-1:RACK-4:300,ANT-1543-B73-295,RACK-4,ZONE-1,193,1
ZONE-4:RACK-8:802,DEW-1544-B86-795,RACK-8,ZONE-4,104,1
ZONE-4:RACK-8:442,SUP-1545-B14-434,RACK-8,ZONE-4,158,1
ZONE-4:RACK-8:803,DEW-1546-B59-795,RACK-8,ZONE-4,68,1
ZONE-2:RACK-6:392,IMM-1547-B24-384,RACK-6,ZONE-2,96,1
ZONE-1:RACK-4:794,ANT-1548-B32-789,RACK-4,ZONE-1,171,1
ZONE-4:RACK-9:806,DEW-1549-B63-795,RACK-9,ZONE-4,56,1
ZONE-2:RACK-6:393,IMM-1550-B14-384,RACK-6,ZONE-2,103,1
ZONE-4:RACK-9:807,DEW-1551-B42-795,RACK-9,ZONE-4,69,1
ZONE-2:RACK-7:389,IMM-1552-B65-384,RACK-7,ZONE-2,109,1
ZONE-4:RACK-9:808,DEW-1553-B86-795,RACK-9,ZONE-4,57,1
ZONE-1:RACK-4:301,ANT-1554-B87-295,RACK-4,ZONE-1,119,1
ZONE-4:RACK-9:289,VIT-1555-B39-285,RACK-9,ZONE-4,118,1
ZONE-4:RACK-9:440,SUP-1556-B93-434,RACK-9,ZONE-4,88,1
ZONE-4:RACK-10:293,VIT-1557-B71-285,RACK-10,ZONE-4,81,1
ZONE-1:RACK-4:302,ANT-1558-B74-295,RACK-4,ZONE-1,75,1
ZONE-2:RACK-7:390,IMM-1559-B74-384,RACK-7,ZONE-2,142,1
ZONE-4:RACK-10:193,DIG-1560-B17-185,RACK-10,ZONE-4,107,1
ZONE-3:RACK-3:862,TOP-1561-B64-854,RACK-3,ZONE-3,63,1
ZONE-1:RACK-4:795,ANT-1562-B80-789,RACK-4,ZONE-1,194,1
ZONE-4:RACK-10:294,VIT-1563-B88-285,RACK-10,ZONE-4,183,1
ZONE-4:RACK-10:799,DEW-1564-B18-795,RACK-10,ZONE-4,122,1
ZONE-4:RACK-10:194,DIG-1565-B24-185,RACK-10,ZONE-4,81,1
ZONE-4:RACK-1:438,SUP-1566-B82-434,RACK-1,ZONE-4,80,1
ZONE-1:RACK-5:300,ANT-1567-B33-295,RACK-5,ZONE-1,90,1
ZONE-1:RACK-5:301,ANT-1568-B38-295,RACK-5,ZONE-1,187,1
ZONE-4:RACK-1:294,VIT-1569-B14-285,RACK-1,ZONE-4,174,1
ZONE-4:RACK-1:439,SUP-1570-B92-434,RACK-1,ZONE-4,84,1
ZONE-3:RACK-3:863,TOP-1571-B67-854,RACK-3,ZONE-3,103,1
ZONE-4:RACK-1:803,DEW-1572-B61-795,RACK-1,ZONE-4,112,1
ZONE-4:RACK-1:295,VIT-1573-B31-285,RACK-1,ZONE-4,95,1
ZONE-4:RACK-2:198,DIG-1574-B24-185,RACK-2,ZONE-4,108,1
ZONE-4:RACK-2:286,VIT-1575-B34-285,RACK-2,ZONE-4,56,1
ZONE-2:RACK-7:391,IMM-1576-B29-384,RACK-7,ZONE-2,142,1
ZONE-4:RACK-2:199,DIG-1577-B52-185,RACK-2,ZONE-4,199,1
ZONE-4:RACK-2:287,VIT-1578-B59-285,RACK-2,ZONE-4,110,1
ZONE-4:RACK-2:804,DEW-1579-B45-795,RACK-2,ZONE-4,180,1
ZONE-1:RACK-5:794,ANT-1580-B73-789,RACK-5,ZONE-1,152,1
ZONE-2:RACK-7:392,IMM-1581-B47-384,RACK-7,ZONE-2,134,1
ZONE-4:RACK-3:804,DEW-1582-B97-795,RACK-3,ZONE-4,53,1
ZONE-4:RACK-3:445,SUP-1583-B64-434,RACK-3,ZONE-4,89,1
ZONE-4:RACK-3:446,SUP-1584-B30-434,RACK-3,ZONE-4,125,1
ZONE-4:RACK-3:192,DIG-1585-B86-185,RACK-3,ZONE-4,75,1
ZONE-3:RACK-4:859,TOP-1586-B45-854,RACK-4,ZONE-3,53,1
ZONE-1:RACK-5:302,ANT-1587-B85-295,RACK-5,ZONE-1,57,1
ZONE-4:RACK-3:447,SUP-1588-B24-434,RACK-3,ZONE-4,182,1
ZONE-4:RACK-4:804,DEW-1589-B97-795,RACK-4,ZONE-4,166,1
ZONE-3:RACK-4:860,TOP-1590-B23-854,RACK-4,ZONE-3,117,1
ZONE-2:RACK-7:393,IMM-1591-B52-384,RACK-7,ZONE-2,117,1
ZONE-3:RACK-4:861,TOP-1592-B92-854,RACK-4,ZONE-3,184,1
ZONE-1:RACK-5:795,ANT-1593-B22-789,RACK-5,ZONE-1,187,1
ZONE-2:RACK-8:389,IMM-1594-B69-384,RACK-8,ZONE-2,131,1
ZONE-3:RACK-4:862,TOP-1595-B38-854,RACK-4,ZONE-3,152,1
ZONE-4:RACK-4:192,DIG-1596-B56-185,RACK-4,ZONE-4,193,1
ZONE-3:RACK-4:863,TOP-1597-B30-854,RACK-4,ZONE-3,151,1
ZONE-3:RACK-5:859,TOP-1598-B10-854,RACK-5,ZONE-3,155,1
ZONE-2:RACK-8:390,IMM-1599-B44-384,RACK-8,ZONE-2,197,1
ZONE-4:RACK-4:294,VIT-1600-B40-285,RACK-4,ZONE-4,130,1
ZONE-1:RACK-6:793,ANT-1601-B38-789,RACK-6,ZONE-1,166,1
ZONE-1:RACK-6:794,ANT-1602-B54-789,RACK-6,ZONE-1,69,1
ZONE-1:RACK-6:795,ANT-1603-B17-789,RACK-6,ZONE-1,114,1
ZONE-2:RACK-8:391,IMM-1604-B57-384,RACK-8,ZONE-2,149,1
ZONE-1:RACK-6:796,ANT-1605-B74-789,RACK-6,ZONE-1,78,1
ZONE-4:RACK-4:439,SUP-1606-B14-434,RACK-4,ZONE-4,172,1
ZONE-1:RACK-6:301,ANT-1607-B76-295,RACK-6,ZONE-1,58,1
ZONE-4:RACK-4:295,VIT-1608-B53-285,RACK-4,ZONE-4,180,1
ZONE-4:RACK-5:190,DIG-1609-B55-185,RACK-5,ZONE-4,114,1
ZONE-4:RACK-5:445,SUP-1610-B32-434,RACK-5,ZONE-4,112,1
ZONE-4:RACK-5:191,DIG-1611-B37-185,RACK-5,ZONE-4,129,1
ZONE-4:RACK-5:801,DEW-1612-B92-795,RACK-5,ZONE-4,60,1
ZONE-4:RACK-5:192,DIG-1613-B69-185,RACK-5,ZONE-4,177,1
ZONE-4:RACK-6:188,DIG-1614-B50-185,RACK-6,ZONE-4,70,1
ZONE-1:RACK-7:793,ANT-1615-B94-789,RACK-7,ZONE-1,79,1
ZONE-1:RACK-7:794,ANT-1616-B88-789,RACK-7,ZONE-1,141,1
ZONE-4:RACK-6:189,DIG-1617-B21-185,RACK-6,ZONE-4,63,1
ZONE-4:RACK-6:190,DIG-1618-B30-185,RACK-6,ZONE-4,65,1
ZONE-4:RACK-6:803,DEW-1619-B98-795,RACK-6,ZONE-4,108,1
ZONE-4:RACK-6:191,DIG-1620-B57-185,RACK-6,ZONE-4,94,1
ZONE-4:RACK-7:438,SUP-1621-B30-434,RACK-7,ZONE-4,71,1
ZONE-1:RACK-7:301,ANT-1622-B83-295,RACK-7,ZONE-1,119,1
ZONE-4:RACK-7:439,SUP-1623-B72-434,RACK-7,ZONE-4,89,1
ZONE-4:RACK-7:195,DIG-1624-B30-185,RACK-7,ZONE-4,180,1
ZONE-1:RACK-7:302,ANT-1625-B20-295,RACK-7,ZONE-1,171,1
ZONE-2:RACK-8:392,IMM-1626-B18-384,RACK-8,ZONE-2,106,1
ZONE-1:RACK-7:303,ANT-1627-B66-295,RACK-7,ZONE-1,111,1
ZONE-4:RACK-7:196,DIG-1628-B69-185,RACK-7,ZONE-4,150,1
ZONE-1:RACK-8:792,ANT-1629-B21-789,RACK-8,ZONE-1,146,1
ZONE-3:RACK-5:860,TOP-1630-B11-854,RACK-5,ZONE-3,150,1
ZONE-4:RACK-7:296,VIT-1631-B14-285,RACK-7,ZONE-4,170,1
ZONE-4:RACK-8:804,DEW-1632-B95-795,RACK-8,ZONE-4,172,1
