Event_ID,Assignment_ID,Dispatch_Date,Vehicle_ID,Delivery_Status,Is_Damaged,Delay_Reason,Event_Type,Event_Date
DSP-00193,ZONE-1::RACK-8::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-00194,ZONE-3::RACK-5::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Delayed,0,Logistics,Delayed,2025-07-08
DSP-00195,ZONE-3::RACK-5::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-07
DSP-00196,ZONE-1::RACK-9::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-05
DSP-00197,ZONE-3::RACK-6::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-04
DSP-00198,ZONE-3::RACK-6::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,0,Traffic,Delayed,2025-07-07
DSP-00199,ZONE-3::RACK-6::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-05
DSP-00200,ZONE-3::RACK-6::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-05
DSP-00201,ZONE-3::RACK-6::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00202,ZONE-3::RACK-7::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-03
DSP-00203,ZONE-3::RACK-7::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-00204,ZONE-3::RACK-7::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Weather,Delayed,2025-07-05
DSP-00205,ZONE-3::RACK-7::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-04
DSP-00206,ZONE-3::RACK-7::854::GJ19X2606,2025-07-10 00:00:00,GJ19X2606,Delayed,0,Depot Overflow,Delayed,2025-07-10
DSP-00207,ZONE-3::RACK-8::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-06
DSP-00208,ZONE-3::RACK-8::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00209,ZONE-3::RACK-8::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-00210,ZONE-3::RACK-8::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-06
DSP-00211,ZONE-3::RACK-8::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-00212,ZONE-3::RACK-9::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-00213,ZONE-3::RACK-9::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-00214,ZONE-2::RACK-7::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-04
DSP-00215,ZONE-3::RACK-9::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-03
DSP-00216,ZONE-3::RACK-9::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delayed,0,Depot Overflow,Delayed,2025-07-08
DSP-00217,ZONE-3::RACK-9::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-04
DSP-00218,ZONE-3::RACK-10::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,0,Traffic,Delayed,2025-07-05
DSP-00219,ZONE-3::RACK-10::285::GJ24X1586,2025-07-09 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-09
DSP-00220,ZONE-3::RACK-10::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-07
DSP-00221,ZONE-3::RACK-10::285::GJ24X1586,2025-07-09 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-09
DSP-00222,ZONE-3::RACK-10::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-00223,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-00224,ZONE-3::RACK-1::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delayed,0,Traffic,Delayed,2025-07-07
DSP-00225,ZONE-3::RACK-1::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00226,ZONE-2::RACK-7::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-00227,ZONE-2::RACK-7::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-03
DSP-00228,ZONE-2::RACK-7::384::GJ08X1309,2025-07-10 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-10
DSP-00229,ZONE-2::RACK-8::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-08
DSP-00230,ZONE-1::RACK-9::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Traffic,Delayed,2025-07-06
DSP-00231,ZONE-3::RACK-1::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-00232,ZONE-3::RACK-1::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-00233,ZONE-3::RACK-2::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-00234,ZONE-1::RACK-9::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-05
DSP-00235,ZONE-2::RACK-8::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-00236,ZONE-1::RACK-9::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-00237,ZONE-3::RACK-2::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-06
DSP-00238,ZONE-1::RACK-9::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-00239,ZONE-3::RACK-2::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
DSP-00240,ZONE-1::RACK-10::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-00241,ZONE-1::RACK-10::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-00242,ZONE-3::RACK-2::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-07
DSP-00243,ZONE-1::RACK-10::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,1,Traffic,Delayed,2025-07-03
DSP-00244,ZONE-3::RACK-2::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-08
DSP-00245,ZONE-3::RACK-3::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-07
DSP-00246,ZONE-3::RACK-3::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-00247,ZONE-3::RACK-3::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,0,Weather,Delayed,2025-07-04
DSP-00248,ZONE-3::RACK-3::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-00249,ZONE-2::RACK-8::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,1,Logistics,Delayed,2025-07-06
DSP-00250,ZONE-1::RACK-10::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-08
DSP-00251,ZONE-1::RACK-10::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-03
DSP-00252,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-00253,ZONE-3::RACK-4::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-05
DSP-00254,ZONE-3::RACK-4::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-00255,ZONE-3::RACK-4::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-06
DSP-00256,ZONE-3::RACK-4::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-00257,ZONE-3::RACK-4::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-00258,ZONE-3::RACK-5::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-03
DSP-00259,ZONE-3::RACK-5::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-00260,ZONE-1::RACK-1::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-00261,ZONE-3::RACK-5::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-00262,ZONE-3::RACK-5::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delayed,1,Traffic,Delayed,2025-07-06
DSP-00263,ZONE-3::RACK-5::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-00264,ZONE-3::RACK-6::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-00265,ZONE-1::RACK-1::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delayed,1,Operator Error,Delayed,2025-07-05
DSP-00266,ZONE-1::RACK-1::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-06
DSP-00267,ZONE-3::RACK-6::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-00268,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Weather,Delayed,2025-07-04
DSP-00269,ZONE-3::RACK-6::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-03
DSP-00270,ZONE-1::RACK-1::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-03
DSP-00271,ZONE-3::RACK-6::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-04
DSP-00272,ZONE-3::RACK-6::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delayed,1,Traffic,Delayed,2025-07-06
DSP-00273,ZONE-3::RACK-7::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-05
DSP-00274,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-00275,ZONE-3::RACK-7::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00276,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-05
DSP-00277,ZONE-1::RACK-2::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-00278,ZONE-2::RACK-8::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-07
DSP-00279,ZONE-3::RACK-7::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-00280,ZONE-3::RACK-8::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-07
DSP-00281,ZONE-3::RACK-8::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-00282,ZONE-2::RACK-8::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-00283,ZONE-2::RACK-9::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,1,Operator Error,Delayed,2025-07-06
DSP-00284,ZONE-2::RACK-9::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Delayed,0,Traffic,Delayed,2025-07-07
DSP-00285,ZONE-3::RACK-8::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-03
DSP-00286,ZONE-3::RACK-8::854::GJ19X2606,2025-07-09 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-09
DSP-00287,ZONE-2::RACK-9::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-00288,ZONE-3::RACK-8::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,1,Logistics,Delayed,2025-07-04
DSP-00289,ZONE-3::RACK-9::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-00290,ZONE-1::RACK-2::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00291,ZONE-3::RACK-9::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-00292,ZONE-3::RACK-9::185::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-08
DSP-00293,ZONE-3::RACK-9::795::GJ22X4240,2025-07-09 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-09
DSP-00294,ZONE-1::RACK-2::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-06
DSP-00295,ZONE-2::RACK-9::384::GJ08X1309,2025-07-10 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-10
DSP-00296,ZONE-2::RACK-9::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-00297,ZONE-1::RACK-2::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Delayed,0,Logistics,Delayed,2025-07-08
DSP-00298,ZONE-3::RACK-9::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-06
DSP-00299,ZONE-3::RACK-10::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-00300,ZONE-3::RACK-10::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-04
DSP-00301,ZONE-1::RACK-2::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00302,ZONE-2::RACK-10::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Delayed,0,Depot Overflow,Delayed,2025-07-07
DSP-00303,ZONE-3::RACK-10::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-07
DSP-00304,ZONE-3::RACK-10::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-00305,ZONE-3::RACK-10::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-03
DSP-00306,ZONE-2::RACK-10::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-04
DSP-00307,ZONE-1::RACK-3::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00308,ZONE-2::RACK-10::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-03
DSP-00309,ZONE-1::RACK-3::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-08
DSP-00310,ZONE-1::RACK-3::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-00311,ZONE-3::RACK-1::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-00312,ZONE-3::RACK-1::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-04
DSP-00313,ZONE-1::RACK-3::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-05
DSP-00314,ZONE-3::RACK-1::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-00315,ZONE-3::RACK-1::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-08
DSP-00316,ZONE-2::RACK-10::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-04
DSP-00317,ZONE-1::RACK-3::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-00318,ZONE-3::RACK-1::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-07
DSP-00319,ZONE-3::RACK-2::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-08
DSP-00320,ZONE-3::RACK-2::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-00321,ZONE-2::RACK-10::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-05
DSP-00322,ZONE-1::RACK-4::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-00323,ZONE-3::RACK-2::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-00324,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00325,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-00326,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-05
DSP-00327,ZONE-2::RACK-1::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-04
DSP-00328,ZONE-3::RACK-3::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-07
DSP-00329,ZONE-3::RACK-3::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-05
DSP-00330,ZONE-2::RACK-1::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-06
DSP-00331,ZONE-1::RACK-4::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-08
DSP-00332,ZONE-3::RACK-3::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-07
DSP-00333,ZONE-3::RACK-3::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-00334,ZONE-3::RACK-4::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-04
DSP-00335,ZONE-3::RACK-4::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00336,ZONE-3::RACK-4::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-07
DSP-00337,ZONE-3::RACK-4::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00338,ZONE-3::RACK-4::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-00339,ZONE-3::RACK-5::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-03
DSP-00340,ZONE-3::RACK-5::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-08
DSP-00341,ZONE-3::RACK-5::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delayed,1,Weather,Delayed,2025-07-03
DSP-00342,ZONE-3::RACK-5::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-06
DSP-00343,ZONE-3::RACK-5::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00344,ZONE-3::RACK-6::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-00345,ZONE-2::RACK-1::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-06
DSP-00346,ZONE-3::RACK-6::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,0,Weather,Delayed,2025-07-04
DSP-00347,ZONE-2::RACK-1::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-05
DSP-00348,ZONE-3::RACK-6::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-03
DSP-00349,ZONE-1::RACK-4::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,Delayed,0,Weather,Delayed,2025-07-09
DSP-00350,ZONE-3::RACK-6::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-03
DSP-00351,ZONE-2::RACK-1::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Delayed,1,Operator Error,Delayed,2025-07-07
DSP-00352,ZONE-3::RACK-6::285::GJ24X1586,2025-07-09 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-09
DSP-00353,ZONE-1::RACK-4::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-08
DSP-00354,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-00355,ZONE-2::RACK-2::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-08
DSP-00356,ZONE-1::RACK-4::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-04
DSP-00357,ZONE-1::RACK-5::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-00358,ZONE-1::RACK-5::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-00359,ZONE-2::RACK-2::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-03
DSP-00360,ZONE-3::RACK-7::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-05
DSP-00361,ZONE-3::RACK-7::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-05
DSP-00362,ZONE-3::RACK-7::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,1,Logistics,Delayed,2025-07-07
DSP-00363,ZONE-1::RACK-5::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-08
DSP-00364,ZONE-3::RACK-7::795::GJ22X4240,2025-07-10 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-10
DSP-00365,ZONE-3::RACK-8::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-07
DSP-00366,ZONE-2::RACK-2::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delayed,0,Logistics,Delayed,2025-07-08
DSP-00367,ZONE-3::RACK-8::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-00368,ZONE-3::RACK-8::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-00369,ZONE-3::RACK-8::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-00370,ZONE-3::RACK-8::795::GJ22X4240,2025-07-09 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-09
DSP-00371,ZONE-1::RACK-5::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00372,ZONE-3::RACK-9::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-00373,ZONE-3::RACK-9::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-00374,ZONE-2::RACK-2::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-00375,ZONE-3::RACK-9::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-07
DSP-00376,ZONE-3::RACK-9::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-05
DSP-00377,ZONE-3::RACK-9::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Depot Overflow,Delayed,2025-07-06
DSP-00378,ZONE-3::RACK-10::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-00379,ZONE-2::RACK-2::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-00380,ZONE-3::RACK-10::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-05
DSP-00381,ZONE-3::RACK-10::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-08
DSP-00382,ZONE-3::RACK-10::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-05
DSP-00383,ZONE-3::RACK-10::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-00384,ZONE-3::RACK-1::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-04
DSP-00385,ZONE-1::RACK-5::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-04
DSP-00386,ZONE-3::RACK-1::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
