Event_ID,Product_ID,Zone,Rack_Location,Stored_Quantity,FIFO_Flag,Event_Type,Event_Date
INV-00302,IMM-1302-B11-384,ZONE-2,RACK-10,67,1,Stored,2025-07-03
INV-00303,TOP-1303-B58-854,ZONE-3,RACK-6,107,1,Stored,2025-07-03
INV-00304,VIT-1304-B34-285,ZONE-4,RACK-5,160,1,Stored,2025-07-03
INV-00305,SUP-1305-B93-434,ZONE-4,RACK-5,113,1,Stored,2025-07-03
INV-00306,IMM-1306-B47-384,ZONE-2,RACK-10,81,1,Stored,2025-07-03
INV-00307,ANT-1307-B35-295,ZONE-1,RACK-3,70,1,Stored,2025-07-03
INV-00308,IMM-1308-B63-384,ZONE-2,RACK-10,51,1,Stored,2025-07-03
INV-00309,ANT-1309-B56-789,ZONE-1,RACK-3,176,1,Stored,2025-07-03
INV-00310,ANT-1310-B48-789,ZONE-1,RACK-3,200,1,Stored,2025-07-03
INV-00311,DEW-1311-B10-795,ZONE-4,RACK-5,154,1,Stored,2025-07-03
INV-00312,SUP-1312-B79-434,ZONE-4,RACK-5,130,1,Stored,2025-07-03
INV-00313,ANT-1313-B57-295,ZONE-1,RACK-3,139,1,Stored,2025-07-03
INV-00314,VIT-1314-B37-285,ZONE-4,RACK-6,99,1,Stored,2025-07-03
INV-00315,TOP-1315-B97-854,ZONE-3,RACK-6,72,1,Stored,2025-07-03
INV-00316,IMM-1316-B71-384,ZONE-2,RACK-10,170,1,Stored,2025-07-03
INV-00317,ANT-1317-B19-295,ZONE-1,RACK-3,115,1,Stored,2025-07-03
INV-00318,TOP-1318-B96-854,ZONE-3,RACK-6,102,1,Stored,2025-07-03
INV-00319,SUP-1319-B62-434,ZONE-4,RACK-6,60,1,Stored,2025-07-03
INV-00320,SUP-1320-B72-434,ZONE-4,RACK-6,136,1,Stored,2025-07-03
INV-00321,IMM-1321-B92-384,ZONE-2,RACK-10,125,1,Stored,2025-07-03
INV-00322,ANT-1322-B17-789,ZONE-1,RACK-4,131,1,Stored,2025-07-03
INV-00323,DEW-1323-B22-795,ZONE-4,RACK-6,50,1,Stored,2025-07-03
INV-00324,SUP-1324-B43-434,ZONE-4,RACK-6,114,1,Stored,2025-07-03
INV-00325,DIG-1325-B83-185,ZONE-4,RACK-7,163,1,Stored,2025-07-03
INV-00326,SUP-1326-B31-434,ZONE-4,RACK-7,154,1,Stored,2025-07-03
INV-00327,IMM-1327-B80-384,ZONE-2,RACK-1,172,1,Stored,2025-07-03
INV-00328,DEW-1328-B74-795,ZONE-4,RACK-7,185,1,Stored,2025-07-03
INV-00329,DIG-1329-B92-185,ZONE-4,RACK-7,108,1,Stored,2025-07-03
INV-00330,IMM-1330-B61-384,ZONE-2,RACK-1,159,1,Stored,2025-07-03
INV-00331,ANT-1331-B60-295,ZONE-1,RACK-4,139,1,Stored,2025-07-03
INV-00332,TOP-1332-B67-854,ZONE-3,RACK-6,196,1,Stored,2025-07-03
INV-00333,DIG-1333-B88-185,ZONE-4,RACK-7,192,1,Stored,2025-07-03
INV-00334,DEW-1334-B28-795,ZONE-4,RACK-8,162,1,Stored,2025-07-03
INV-00335,SUP-1335-B72-434,ZONE-4,RACK-8,84,1,Stored,2025-07-03
INV-00336,VIT-1336-B38-285,ZONE-4,RACK-8,114,1,Stored,2025-07-03
INV-00337,DIG-1337-B26-185,ZONE-4,RACK-8,53,1,Stored,2025-07-03
INV-00338,VIT-1338-B58-285,ZONE-4,RACK-8,169,1,Stored,2025-07-03
INV-00339,TOP-1339-B84-854,ZONE-3,RACK-7,167,1,Stored,2025-07-03
INV-00340,TOP-1340-B66-854,ZONE-3,RACK-7,196,1,Stored,2025-07-03
INV-00341,DIG-1341-B85-185,ZONE-4,RACK-9,77,1,Stored,2025-07-03
INV-00342,TOP-1342-B34-854,ZONE-3,RACK-7,137,1,Stored,2025-07-03
INV-00343,SUP-1343-B85-434,ZONE-4,RACK-9,71,1,Stored,2025-07-03
INV-00344,SUP-1344-B72-434,ZONE-4,RACK-9,77,1,Stored,2025-07-03
INV-00345,IMM-1345-B36-384,ZONE-2,RACK-1,86,1,Stored,2025-07-03
INV-00346,TOP-1346-B40-854,ZONE-3,RACK-7,110,1,Stored,2025-07-03
INV-00347,IMM-1347-B87-384,ZONE-2,RACK-1,141,1,Stored,2025-07-03
INV-00348,DEW-1348-B53-795,ZONE-4,RACK-9,82,1,Stored,2025-07-03
INV-00349,ANT-1349-B21-295,ZONE-1,RACK-4,166,1,Stored,2025-07-03
INV-00350,DEW-1350-B90-795,ZONE-4,RACK-9,153,1,Stored,2025-07-03
INV-00351,IMM-1351-B38-384,ZONE-2,RACK-1,112,1,Stored,2025-07-03
INV-00352,VIT-1352-B85-285,ZONE-4,RACK-10,111,1,Stored,2025-07-03
INV-00353,ANT-1353-B91-789,ZONE-1,RACK-4,57,1,Stored,2025-07-03
INV-00354,DIG-1354-B76-185,ZONE-4,RACK-10,145,1,Stored,2025-07-03
INV-00355,IMM-1355-B65-384,ZONE-2,RACK-2,83,1,Stored,2025-07-03
INV-00356,ANT-1356-B73-295,ZONE-1,RACK-4,65,1,Stored,2025-07-03
INV-00357,ANT-1357-B13-789,ZONE-1,RACK-5,56,1,Stored,2025-07-03
INV-00358,ANT-1358-B79-789,ZONE-1,RACK-5,154,1,Stored,2025-07-03
INV-00359,IMM-1359-B73-384,ZONE-2,RACK-2,115,1,Stored,2025-07-03
INV-00360,SUP-1360-B27-434,ZONE-4,RACK-10,185,1,Stored,2025-07-03
INV-00361,SUP-1361-B61-434,ZONE-4,RACK-10,98,1,Stored,2025-07-03
INV-00362,SUP-1362-B47-434,ZONE-4,RACK-10,195,1,Stored,2025-07-03
INV-00363,ANT-1363-B92-789,ZONE-1,RACK-5,153,1,Stored,2025-07-03
INV-00364,DEW-1364-B60-795,ZONE-4,RACK-1,59,1,Stored,2025-07-03
INV-00365,DEW-1365-B21-795,ZONE-4,RACK-1,160,1,Stored,2025-07-03
INV-00366,IMM-1366-B18-384,ZONE-2,RACK-2,97,1,Stored,2025-07-03
INV-00367,DIG-1367-B43-185,ZONE-4,RACK-1,100,1,Stored,2025-07-03
INV-00368,DIG-1368-B26-185,ZONE-4,RACK-1,91,1,Stored,2025-07-03
INV-00369,VIT-1369-B57-285,ZONE-4,RACK-1,147,1,Stored,2025-07-03
INV-00370,DEW-1370-B68-795,ZONE-4,RACK-2,178,1,Stored,2025-07-03
INV-00371,ANT-1371-B61-295,ZONE-1,RACK-5,79,1,Stored,2025-07-03
INV-00372,DEW-1372-B14-795,ZONE-4,RACK-2,127,1,Stored,2025-07-03
INV-00373,TOP-1373-B81-854,ZONE-3,RACK-7,99,1,Stored,2025-07-03
INV-00374,IMM-1374-B78-384,ZONE-2,RACK-2,146,1,Stored,2025-07-03
INV-00375,TOP-1375-B78-854,ZONE-3,RACK-8,159,1,Stored,2025-07-03
INV-00376,SUP-1376-B93-434,ZONE-4,RACK-2,115,1,Stored,2025-07-03
INV-00377,DIG-1377-B72-185,ZONE-4,RACK-2,149,1,Stored,2025-07-03
INV-00378,TOP-1378-B27-854,ZONE-3,RACK-8,102,1,Stored,2025-07-03
INV-00379,IMM-1379-B40-384,ZONE-2,RACK-2,88,1,Stored,2025-07-03
INV-00380,TOP-1380-B42-854,ZONE-3,RACK-8,166,1,Stored,2025-07-03
INV-00381,SUP-1381-B81-434,ZONE-4,RACK-2,194,1,Stored,2025-07-03
INV-00382,DEW-1382-B93-795,ZONE-4,RACK-3,67,1,Stored,2025-07-03
INV-00383,TOP-1383-B18-854,ZONE-3,RACK-8,72,1,Stored,2025-07-03
INV-00384,VIT-1384-B19-285,ZONE-4,RACK-3,84,1,Stored,2025-07-03
INV-00385,ANT-1385-B98-789,ZONE-1,RACK-5,131,1,Stored,2025-07-03
INV-00386,DIG-1386-B91-185,ZONE-4,RACK-3,76,1,Stored,2025-07-03
INV-00387,DIG-1387-B76-185,ZONE-4,RACK-3,109,1,Stored,2025-07-03
INV-00388,IMM-1388-B60-384,ZONE-2,RACK-3,82,1,Stored,2025-07-03
INV-00389,SUP-1389-B99-434,ZONE-4,RACK-3,159,1,Stored,2025-07-03
INV-00390,ANT-1390-B94-295,ZONE-1,RACK-6,54,1,Stored,2025-07-03
INV-00391,IMM-1391-B73-384,ZONE-2,RACK-3,74,1,Stored,2025-07-03
INV-00392,TOP-1392-B72-854,ZONE-3,RACK-8,78,1,Stored,2025-07-03
INV-00393,TOP-1393-B97-854,ZONE-3,RACK-9,110,1,Stored,2025-07-03
INV-00394,DEW-1394-B48-795,ZONE-4,RACK-4,173,1,Stored,2025-07-03
INV-00395,DEW-1395-B71-795,ZONE-4,RACK-4,120,1,Stored,2025-07-03
INV-00396,SUP-1396-B62-434,ZONE-4,RACK-4,181,1,Stored,2025-07-03
INV-00397,ANT-1397-B61-295,ZONE-1,RACK-6,172,1,Stored,2025-07-03
INV-00398,VIT-1398-B27-285,ZONE-4,RACK-4,188,1,Stored,2025-07-03
INV-00399,VIT-1399-B74-285,ZONE-4,RACK-4,101,1,Stored,2025-07-03
INV-00400,TOP-1400-B90-854,ZONE-3,RACK-9,81,1,Stored,2025-07-03
INV-00401,TOP-1401-B35-854,ZONE-3,RACK-9,121,1,Stored,2025-07-03
INV-00402,DEW-1402-B92-795,ZONE-4,RACK-5,180,1,Stored,2025-07-03
INV-00403,ANT-1403-B67-295,ZONE-1,RACK-6,154,1,Stored,2025-07-03
INV-00404,ANT-1404-B42-295,ZONE-1,RACK-6,146,1,Stored,2025-07-03
INV-00405,ANT-1405-B13-295,ZONE-1,RACK-6,153,1,Stored,2025-07-03
INV-00406,DIG-1406-B69-185,ZONE-4,RACK-5,68,1,Stored,2025-07-03
INV-00407,TOP-1407-B74-854,ZONE-3,RACK-9,65,1,Stored,2025-07-03
INV-00408,SUP-1408-B90-434,ZONE-4,RACK-5,83,1,Stored,2025-07-03
INV-00409,IMM-1409-B54-384,ZONE-2,RACK-3,71,1,Stored,2025-07-03
INV-00410,VIT-1410-B89-285,ZONE-4,RACK-5,134,1,Stored,2025-07-03
INV-00411,SUP-1411-B69-434,ZONE-4,RACK-5,190,1,Stored,2025-07-03
INV-00412,TOP-1412-B20-854,ZONE-3,RACK-9,142,1,Stored,2025-07-03
INV-00413,ANT-1413-B36-295,ZONE-1,RACK-7,52,1,Stored,2025-07-03
INV-00414,ANT-1414-B82-295,ZONE-1,RACK-7,115,1,Stored,2025-07-03
INV-00415,ANT-1415-B11-789,ZONE-1,RACK-7,90,1,Stored,2025-07-03
INV-00416,ANT-1416-B28-789,ZONE-1,RACK-7,105,1,Stored,2025-07-03
INV-00417,DEW-1417-B30-795,ZONE-4,RACK-6,166,1,Stored,2025-07-03
INV-00418,DEW-1418-B22-795,ZONE-4,RACK-6,145,1,Stored,2025-07-03
INV-00419,SUP-1419-B19-434,ZONE-4,RACK-6,151,1,Stored,2025-07-03
INV-00420,IMM-1420-B98-384,ZONE-2,RACK-3,160,1,Stored,2025-07-03
INV-00421,ANT-1421-B66-295,ZONE-1,RACK-7,83,1,Stored,2025-07-03
INV-00422,ANT-1422-B23-789,ZONE-1,RACK-8,122,1,Stored,2025-07-03
INV-00423,ANT-1423-B35-295,ZONE-1,RACK-8,64,1,Stored,2025-07-03
INV-00424,ANT-1424-B59-789,ZONE-1,RACK-8,112,1,Stored,2025-07-03
INV-00425,ANT-1425-B63-295,ZONE-1,RACK-8,120,1,Stored,2025-07-03
INV-00426,ANT-1426-B63-295,ZONE-1,RACK-8,148,1,Stored,2025-07-03
INV-00427,TOP-1427-B21-854,ZONE-3,RACK-10,141,1,Stored,2025-07-03
INV-00428,IMM-1428-B75-384,ZONE-2,RACK-3,188,1,Stored,2025-07-03
INV-00429,DIG-1429-B81-185,ZONE-4,RACK-6,132,1,Stored,2025-07-03
INV-00430,TOP-1430-B92-854,ZONE-3,RACK-10,72,1,Stored,2025-07-03
INV-00431,VIT-1431-B43-285,ZONE-4,RACK-6,126,1,Stored,2025-07-03
INV-00432,TOP-1432-B12-854,ZONE-3,RACK-10,78,1,Stored,2025-07-03
INV-00433,ANT-1433-B10-295,ZONE-1,RACK-9,171,1,Stored,2025-07-03
INV-00434,DIG-1434-B22-185,ZONE-4,RACK-7,121,1,Stored,2025-07-03
INV-00435,ANT-1435-B78-789,ZONE-1,RACK-9,98,1,Stored,2025-07-03
INV-00436,TOP-1436-B58-854,ZONE-3,RACK-10,84,1,Stored,2025-07-03
INV-00437,VIT-1437-B34-285,ZONE-4,RACK-7,142,1,Stored,2025-07-03
INV-00438,SUP-1438-B14-434,ZONE-4,RACK-7,144,1,Stored,2025-07-03
INV-00439,IMM-1439-B43-384,ZONE-2,RACK-4,186,1,Stored,2025-07-03
INV-00440,DEW-1440-B65-795,ZONE-4,RACK-7,97,1,Stored,2025-07-03
INV-00441,VIT-1441-B90-285,ZONE-4,RACK-7,73,1,Stored,2025-07-03
INV-00442,TOP-1442-B63-854,ZONE-3,RACK-10,77,1,Stored,2025-07-03
INV-00443,IMM-1443-B26-384,ZONE-2,RACK-4,172,1,Stored,2025-07-03
INV-00444,ANT-1444-B37-789,ZONE-1,RACK-9,108,1,Stored,2025-07-03
INV-00445,IMM-1445-B19-384,ZONE-2,RACK-4,190,1,Stored,2025-07-03
INV-00446,DEW-1446-B46-795,ZONE-4,RACK-8,134,1,Stored,2025-07-03
INV-00447,SUP-1447-B62-434,ZONE-4,RACK-8,155,1,Stored,2025-07-03
INV-00448,SUP-1448-B46-434,ZONE-4,RACK-8,132,1,Stored,2025-07-03
INV-00449,DEW-1449-B81-795,ZONE-4,RACK-8,109,1,Stored,2025-07-03
INV-00450,DIG-1450-B14-185,ZONE-4,RACK-8,91,1,Stored,2025-07-03
INV-00451,ANT-1451-B93-789,ZONE-1,RACK-9,117,1,Stored,2025-07-03
INV-00452,DEW-1452-B53-795,ZONE-4,RACK-9,109,1,Stored,2025-07-03
INV-00453,IMM-1453-B76-384,ZONE-2,RACK-4,123,1,Stored,2025-07-03
INV-00454,SUP-1454-B24-434,ZONE-4,RACK-9,103,1,Stored,2025-07-03
INV-00455,DIG-1455-B82-185,ZONE-4,RACK-9,56,1,Stored,2025-07-03
INV-00456,DIG-1456-B11-185,ZONE-4,RACK-9,115,1,Stored,2025-07-03
INV-00457,VIT-1457-B45-285,ZONE-4,RACK-9,100,1,Stored,2025-07-03
INV-00458,ANT-1458-B84-789,ZONE-1,RACK-9,82,1,Stored,2025-07-03
INV-00459,DIG-1459-B17-185,ZONE-4,RACK-10,187,1,Stored,2025-07-03
INV-00460,ANT-1460-B99-295,ZONE-1,RACK-10,168,1,Stored,2025-07-03
INV-00461,ANT-1461-B65-295,ZONE-1,RACK-10,150,1,Stored,2025-07-03
INV-00462,DEW-1462-B41-795,ZONE-4,RACK-10,164,1,Stored,2025-07-03
INV-00463,DIG-1463-B92-185,ZONE-4,RACK-10,149,1,Stored,2025-07-03
INV-00464,DEW-1464-B26-795,ZONE-4,RACK-10,81,1,Stored,2025-07-03
INV-00465,SUP-1465-B37-434,ZONE-4,RACK-10,113,1,Stored,2025-07-03
INV-00466,IMM-1466-B25-384,ZONE-2,RACK-4,117,1,Stored,2025-07-03
INV-00467,TOP-1467-B74-854,ZONE-3,RACK-1,114,1,Stored,2025-07-03
INV-00468,IMM-1468-B43-384,ZONE-2,RACK-5,95,1,Stored,2025-07-03
INV-00469,IMM-1469-B10-384,ZONE-2,RACK-5,116,1,Stored,2025-07-03
INV-00470,TOP-1470-B69-854,ZONE-3,RACK-1,152,1,Stored,2025-07-03
INV-00471,IMM-1471-B58-384,ZONE-2,RACK-5,178,1,Stored,2025-07-03
INV-00472,TOP-1472-B32-854,ZONE-3,RACK-1,106,1,Stored,2025-07-03
INV-00473,VIT-1473-B52-285,ZONE-4,RACK-1,72,1,Stored,2025-07-03
INV-00474,ANT-1474-B79-789,ZONE-1,RACK-10,74,1,Stored,2025-07-03
INV-00475,ANT-1475-B60-789,ZONE-1,RACK-10,164,1,Stored,2025-07-03
INV-00476,DEW-1476-B59-795,ZONE-4,RACK-1,191,1,Stored,2025-07-03
INV-00477,DIG-1477-B48-185,ZONE-4,RACK-1,69,1,Stored,2025-07-03
INV-00478,ANT-1478-B54-295,ZONE-1,RACK-10,192,1,Stored,2025-07-03
INV-00479,ANT-1479-B72-295,ZONE-1,RACK-1,149,1,Stored,2025-07-03
INV-00480,ANT-1480-B40-789,ZONE-1,RACK-1,151,1,Stored,2025-07-03
INV-00481,TOP-1481-B10-854,ZONE-3,RACK-1,154,1,Stored,2025-07-03
INV-00482,ANT-1482-B32-789,ZONE-1,RACK-1,61,1,Stored,2025-07-03
INV-00483,VIT-1483-B76-285,ZONE-4,RACK-1,128,1,Stored,2025-07-03
INV-00484,SUP-1484-B43-434,ZONE-4,RACK-1,151,1,Stored,2025-07-03
INV-00485,DIG-1485-B36-185,ZONE-4,RACK-2,120,1,Stored,2025-07-03
INV-00486,DIG-1486-B19-185,ZONE-4,RACK-2,121,1,Stored,2025-07-03
INV-00487,TOP-1487-B23-854,ZONE-3,RACK-1,199,1,Stored,2025-07-03
INV-00488,DIG-1488-B58-185,ZONE-4,RACK-2,54,1,Stored,2025-07-03
INV-00489,DEW-1489-B91-795,ZONE-4,RACK-2,162,1,Stored,2025-07-03
INV-00490,DIG-1490-B56-185,ZONE-4,RACK-2,151,1,Stored,2025-07-03
INV-00491,SUP-1491-B26-434,ZONE-4,RACK-3,195,1,Stored,2025-07-03
INV-00492,SUP-1492-B57-434,ZONE-4,RACK-3,62,1,Stored,2025-07-03
INV-00493,TOP-1493-B13-854,ZONE-3,RACK-2,128,1,Stored,2025-07-03
INV-00494,DEW-1494-B45-795,ZONE-4,RACK-3,200,1,Stored,2025-07-03
INV-00495,ANT-1495-B72-789,ZONE-1,RACK-1,150,1,Stored,2025-07-03
INV-00496,VIT-1496-B61-285,ZONE-4,RACK-3,178,1,Stored,2025-07-03
INV-00497,DIG-1497-B83-185,ZONE-4,RACK-3,76,1,Stored,2025-07-03
INV-00498,DIG-1498-B12-185,ZONE-4,RACK-4,193,1,Stored,2025-07-03
INV-00499,ANT-1499-B49-295,ZONE-1,RACK-1,73,1,Stored,2025-07-03
INV-00500,ANT-1500-B50-295,ZONE-1,RACK-2,130,1,Stored,2025-07-03
INV-00501,VIT-1501-B28-285,ZONE-4,RACK-4,125,1,Stored,2025-07-03
INV-00502,TOP-1502-B11-854,ZONE-3,RACK-2,102,1,Stored,2025-07-03
INV-00503,IMM-1503-B12-384,ZONE-2,RACK-5,170,1,Stored,2025-07-03
INV-00504,VIT-1504-B25-285,ZONE-4,RACK-4,92,1,Stored,2025-07-03
INV-00505,IMM-1505-B43-384,ZONE-2,RACK-5,119,1,Stored,2025-07-03
INV-00506,IMM-1506-B42-384,ZONE-2,RACK-6,112,1,Stored,2025-07-03
INV-00507,SUP-1507-B18-434,ZONE-4,RACK-4,195,1,Stored,2025-07-03
INV-00508,ANT-1508-B87-295,ZONE-1,RACK-2,86,1,Stored,2025-07-03
INV-00509,ANT-1509-B94-789,ZONE-1,RACK-2,59,1,Stored,2025-07-03
INV-00510,ANT-1510-B41-789,ZONE-1,RACK-2,78,1,Stored,2025-07-03
INV-00511,DIG-1511-B57-185,ZONE-4,RACK-4,80,1,Stored,2025-07-03
INV-00512,DIG-1512-B10-185,ZONE-4,RACK-5,111,1,Stored,2025-07-03
INV-00513,ANT-1513-B20-295,ZONE-1,RACK-2,181,1,Stored,2025-07-03
INV-00514,VIT-1514-B66-285,ZONE-4,RACK-5,148,1,Stored,2025-07-03
INV-00515,TOP-1515-B37-854,ZONE-3,RACK-2,74,1,Stored,2025-07-03
INV-00516,ANT-1516-B94-789,ZONE-1,RACK-3,58,1,Stored,2025-07-03
INV-00517,SUP-1517-B60-434,ZONE-4,RACK-5,136,1,Stored,2025-07-03
INV-00518,SUP-1518-B21-434,ZONE-4,RACK-5,179,1,Stored,2025-07-03
INV-00519,DEW-1519-B70-795,ZONE-4,RACK-5,130,1,Stored,2025-07-03
INV-00520,VIT-1520-B32-285,ZONE-4,RACK-6,118,1,Stored,2025-07-03
INV-00521,DEW-1521-B51-795,ZONE-4,RACK-6,64,1,Stored,2025-07-03
INV-00522,SUP-1522-B67-434,ZONE-4,RACK-6,55,1,Stored,2025-07-03
INV-00523,TOP-1523-B34-854,ZONE-3,RACK-2,166,1,Stored,2025-07-03
INV-00524,SUP-1524-B53-434,ZONE-4,RACK-6,71,1,Stored,2025-07-03
INV-00525,DIG-1525-B15-185,ZONE-4,RACK-6,185,1,Stored,2025-07-03
INV-00526,TOP-1526-B49-854,ZONE-3,RACK-2,175,1,Stored,2025-07-03
INV-00527,ANT-1527-B47-295,ZONE-1,RACK-3,199,1,Stored,2025-07-03
INV-00528,VIT-1528-B82-285,ZONE-4,RACK-7,116,1,Stored,2025-07-03
INV-00529,DEW-1529-B19-795,ZONE-4,RACK-7,59,1,Stored,2025-07-03
INV-00530,VIT-1530-B79-285,ZONE-4,RACK-7,140,1,Stored,2025-07-03
INV-00531,ANT-1531-B17-295,ZONE-1,RACK-3,124,1,Stored,2025-07-03
INV-00532,TOP-1532-B59-854,ZONE-3,RACK-3,125,1,Stored,2025-07-03
INV-00533,ANT-1533-B67-295,ZONE-1,RACK-3,99,1,Stored,2025-07-03
INV-00534,TOP-1534-B54-854,ZONE-3,RACK-3,115,1,Stored,2025-07-03
INV-00535,VIT-1535-B66-285,ZONE-4,RACK-7,139,1,Stored,2025-07-03
INV-00536,IMM-1536-B47-384,ZONE-2,RACK-6,71,1,Stored,2025-07-03
INV-00537,IMM-1537-B59-384,ZONE-2,RACK-6,151,1,Stored,2025-07-03
INV-00538,DEW-1538-B13-795,ZONE-4,RACK-7,145,1,Stored,2025-07-03
INV-00539,ANT-1539-B57-295,ZONE-1,RACK-3,71,1,Stored,2025-07-03
INV-00540,TOP-1540-B95-854,ZONE-3,RACK-3,140,1,Stored,2025-07-03
INV-00541,DEW-1541-B73-795,ZONE-4,RACK-8,186,1,Stored,2025-07-03
INV-00542,SUP-1542-B24-434,ZONE-4,RACK-8,136,1,Stored,2025-07-03
INV-00543,ANT-1543-B73-295,ZONE-1,RACK-4,193,1,Stored,2025-07-03
INV-00544,DEW-1544-B86-795,ZONE-4,RACK-8,104,1,Stored,2025-07-03
INV-00545,SUP-1545-B14-434,ZONE-4,RACK-8,158,1,Stored,2025-07-03
INV-00546,DEW-1546-B59-795,ZONE-4,RACK-8,68,1,Stored,2025-07-03
INV-00547,IMM-1547-B24-384,ZONE-2,RACK-6,96,1,Stored,2025-07-03
INV-00548,ANT-1548-B32-789,ZONE-1,RACK-4,171,1,Stored,2025-07-03
INV-00549,DEW-1549-B63-795,ZONE-4,RACK-9,56,1,Stored,2025-07-03
INV-00550,IMM-1550-B14-384,ZONE-2,RACK-6,103,1,Stored,2025-07-03
INV-00551,DEW-1551-B42-795,ZONE-4,RACK-9,69,1,Stored,2025-07-03
INV-00552,IMM-1552-B65-384,ZONE-2,RACK-7,109,1,Stored,2025-07-03
INV-00553,DEW-1553-B86-795,ZONE-4,RACK-9,57,1,Stored,2025-07-03
INV-00554,ANT-1554-B87-295,ZONE-1,RACK-4,119,1,Stored,2025-07-03
INV-00555,VIT-1555-B39-285,ZONE-4,RACK-9,118,1,Stored,2025-07-03
INV-00556,SUP-1556-B93-434,ZONE-4,RACK-9,88,1,Stored,2025-07-03
INV-00557,VIT-1557-B71-285,ZONE-4,RACK-10,81,1,Stored,2025-07-03
INV-00558,ANT-1558-B74-295,ZONE-1,RACK-4,75,1,Stored,2025-07-03
INV-00559,IMM-1559-B74-384,ZONE-2,RACK-7,142,1,Stored,2025-07-03
INV-00560,DIG-1560-B17-185,ZONE-4,RACK-10,107,1,Stored,2025-07-03
INV-00561,TOP-1561-B64-854,ZONE-3,RACK-3,63,1,Stored,2025-07-03
INV-00562,ANT-1562-B80-789,ZONE-1,RACK-4,194,1,Stored,2025-07-03
INV-00563,VIT-1563-B88-285,ZONE-4,RACK-10,183,1,Stored,2025-07-03
INV-00564,DEW-1564-B18-795,ZONE-4,RACK-10,122,1,Stored,2025-07-03
INV-00565,DIG-1565-B24-185,ZONE-4,RACK-10,81,1,Stored,2025-07-03
INV-00566,SUP-1566-B82-434,ZONE-4,RACK-1,80,1,Stored,2025-07-03
INV-00567,ANT-1567-B33-295,ZONE-1,RACK-5,90,1,Stored,2025-07-03
INV-00568,ANT-1568-B38-295,ZONE-1,RACK-5,187,1,Stored,2025-07-03
INV-00569,VIT-1569-B14-285,ZONE-4,RACK-1,174,1,Stored,2025-07-03
INV-00570,SUP-1570-B92-434,ZONE-4,RACK-1,84,1,Stored,2025-07-03
INV-00571,TOP-1571-B67-854,ZONE-3,RACK-3,103,1,Stored,2025-07-03
INV-00572,DEW-1572-B61-795,ZONE-4,RACK-1,112,1,Stored,2025-07-03
INV-00573,VIT-1573-B31-285,ZONE-4,RACK-1,95,1,Stored,2025-07-03
INV-00574,DIG-1574-B24-185,ZONE-4,RACK-2,108,1,Stored,2025-07-03
INV-00575,VIT-1575-B34-285,ZONE-4,RACK-2,56,1,Stored,2025-07-03
INV-00576,IMM-1576-B29-384,ZONE-2,RACK-7,142,1,Stored,2025-07-03
INV-00577,DIG-1577-B52-185,ZONE-4,RACK-2,199,1,Stored,2025-07-03
INV-00578,VIT-1578-B59-285,ZONE-4,RACK-2,110,1,Stored,2025-07-03
INV-00579,DEW-1579-B45-795,ZONE-4,RACK-2,180,1,Stored,2025-07-03
INV-00580,ANT-1580-B73-789,ZONE-1,RACK-5,152,1,Stored,2025-07-03
INV-00581,IMM-1581-B47-384,ZONE-2,RACK-7,134,1,Stored,2025-07-03
INV-00582,DEW-1582-B97-795,ZONE-4,RACK-3,53,1,Stored,2025-07-03
INV-00583,SUP-1583-B64-434,ZONE-4,RACK-3,89,1,Stored,2025-07-03
INV-00584,SUP-1584-B30-434,ZONE-4,RACK-3,125,1,Stored,2025-07-03
INV-00585,DIG-1585-B86-185,ZONE-4,RACK-3,75,1,Stored,2025-07-03
INV-00586,TOP-1586-B45-854,ZONE-3,RACK-4,53,1,Stored,2025-07-03
INV-00587,ANT-1587-B85-295,ZONE-1,RACK-5,57,1,Stored,2025-07-03
INV-00588,SUP-1588-B24-434,ZONE-4,RACK-3,182,1,Stored,2025-07-03
INV-00589,DEW-1589-B97-795,ZONE-4,RACK-4,166,1,Stored,2025-07-03
INV-00590,TOP-1590-B23-854,ZONE-3,RACK-4,117,1,Stored,2025-07-03
INV-00591,IMM-1591-B52-384,ZONE-2,RACK-7,117,1,Stored,2025-07-03
INV-00592,TOP-1592-B92-854,ZONE-3,RACK-4,184,1,Stored,2025-07-03
INV-00593,ANT-1593-B22-789,ZONE-1,RACK-5,187,1,Stored,2025-07-03
INV-00594,IMM-1594-B69-384,ZONE-2,RACK-8,131,1,Stored,2025-07-03
INV-00595,TOP-1595-B38-854,ZONE-3,RACK-4,152,1,Stored,2025-07-03
INV-00596,DIG-1596-B56-185,ZONE-4,RACK-4,193,1,Stored,2025-07-03
INV-00597,TOP-1597-B30-854,ZONE-3,RACK-4,151,1,Stored,2025-07-03
INV-00598,TOP-1598-B10-854,ZONE-3,RACK-5,155,1,Stored,2025-07-03
INV-00599,IMM-1599-B44-384,ZONE-2,RACK-8,197,1,Stored,2025-07-03
INV-00600,VIT-1600-B40-285,ZONE-4,RACK-4,130,1,Stored,2025-07-03
INV-00601,ANT-1601-B38-789,ZONE-1,RACK-6,166,1,Stored,2025-07-03
INV-00602,ANT-1602-B54-789,ZONE-1,RACK-6,69,1,Stored,2025-07-03
INV-00603,ANT-1603-B17-789,ZONE-1,RACK-6,114,1,Stored,2025-07-03
INV-00604,IMM-1604-B57-384,ZONE-2,RACK-8,149,1,Stored,2025-07-03
