Assignment_ID,Product_ID,Urgent_Flag,Dispatch_Window,Delivery_Window,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag,Quantity_Assigned,Total_Weight,Total_Volume,Priority_Label,Cluster_Label,Vehicle_ID,Main_Cluster_Label,Handling_Group
ZONE-3::RACK-1::854::GJ23X1668,TOP-2228-B39-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,14,25.2,14.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ21X9440,TOP-2234-B45-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,4,7.2,4.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ14X1053,TOP-2243-B96-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,41,73.8,41.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ30X6985,TOP-2245-B96-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,3,5.4,3.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ08X4506,TOP-2251-B20-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,14,25.2,14.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ24X6673,TOP-2252-B40-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,3,5.4,3.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ16X5496,TOP-2254-B72-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,20,36.0,20.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ08X1229,TOP-2270-B22-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,15,27.0,15.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ25X9157,TOP-2271-B20-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,39,70.2,39.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ28X8907,TOP-2287-B79-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,15,27.0,15.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ27X1769,TOP-2288-B56-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,37,66.60000000000001,37.0,,0,,Mid-Term,Fragile Only
ZONE-3::RACK-4::854::GJ13X8172,TOP-2291-B80-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,3,5.4,3.0,,1,,Mid-Term,Fragile Only
ZONE-3::RACK-4::854::GJ11X1934,TOP-2295-B88-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,35,63.0,35.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ10X5561,TOP-2298-B63-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,31,55.8,31.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ19X5382,TOP-2301-B68-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,41,73.8,41.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ24X9408,TOP-2305-B13-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,37,66.60000000000001,37.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ10X2304,TOP-2311-B50-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,30,54.0,30.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ16X5358,TOP-2318-B64-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,1,1.8,1.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ11X4850,TOP-2326-B49-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,42,75.60000000000001,42.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ06X6051,TOP-2346-B54-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,8,14.4,8.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ12X5328,TOP-2382-B90-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,25,45.0,25.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ03X3136,TOP-2391-B49-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,14,25.2,14.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ11X1934,TOP-2414-B86-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,32,57.6,32.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ04X2021,TOP-2420-B34-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,34,61.2,34.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ17X7384,TOP-2474-B62-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,31,55.8,31.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ13X9573,TOP-2492-B56-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,46,82.8,46.0,,3,,Mid-Term,Fragile Only
ZONE-3::RACK-7::854::GJ06X1549,TOP-2500-B32-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,7,12.6,7.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ14X7289,TOP-2501-B55-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,38,68.4,38.0,,0,,Mid-Term,Fragile Only
ZONE-3::RACK-8::854::GJ23X8925,TOP-2503-B21-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,50,90.0,50.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ16X5358,TOP-2511-B81-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,9,16.2,9.0,,4,,Mid-Term,Fragile Only
ZONE-3::RACK-8::854::GJ14X3279,TOP-2516-B10-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,7,12.6,7.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ30X8944,TOP-2522-B22-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,20,36.0,20.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ05X6667,TOP-2535-B32-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,42,75.60000000000001,42.0,,3,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ01X5402,TOP-2539-B80-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,21,37.8,21.0,,2,,Mid-Term,Fragile Only
ZONE-3::RACK-9::854::GJ01X2097,TOP-2549-B20-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,15,27.0,15.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ09X8395,TOP-2552-B57-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,24,43.2,24.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ13X2230,TOP-2556-B50-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,30,54.0,30.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ04X1613,TOP-2559-B96-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,30,54.0,30.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ25X9719,TOP-2568-B38-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,40,72.0,40.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ05X2776,TOP-2575-B98-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,39,70.2,39.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ03X5022,TOP-2585-B44-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,5,9.0,5.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ17X7384,TOP-2587-B33-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,49,88.2,49.0,,3,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ13X2230,TOP-2651-B95-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,42,75.60000000000001,42.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ15X5149,TOP-2653-B88-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,6,10.8,6.0,,1,,Mid-Term,Fragile Only
ZONE-3::RACK-1::854::GJ24X6892,TOP-2658-B53-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,24,43.2,24.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ30X2371,TOP-2659-B58-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,29,52.2,29.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ26X6532,TOP-2665-B64-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,38,68.4,38.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ26X5488,TOP-2669-B37-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,17,30.6,17.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ28X6836,TOP-2681-B68-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,44,79.2,44.0,,3,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ04X2061,TOP-2687-B17-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,30,54.0,30.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ12X1758,TOP-2695-B81-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,3,5.4,3.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ12X3425,TOP-2700-B48-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,5,9.0,5.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ05X5328,TOP-2709-B53-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,17,30.6,17.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ26X3703,TOP-2715-B77-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,40,72.0,40.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ06X5907,TOP-2716-B36-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,23,41.4,23.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ30X6044,TOP-2720-B54-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,11,19.8,11.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ15X4384,TOP-2745-B65-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,45,81.0,45.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ14X9412,TOP-2750-B60-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,32,57.6,32.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ28X5690,TOP-2756-B98-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,40,72.0,40.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ21X8382,TOP-2763-B64-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,7,12.6,7.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ27X6555,TOP-2771-B10-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,35,63.0,35.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ17X8039,TOP-2780-B69-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,43,77.4,43.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ27X1769,TOP-2790-B76-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,12,21.6,12.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ26X5488,TOP-2798-B78-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,16,28.8,16.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ17X1851,TOP-2847-B21-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,25,45.0,25.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ23X5185,TOP-2848-B46-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,32,57.6,32.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ28X9107,TOP-2849-B58-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,25,45.0,25.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ12X6087,TOP-2874-B69-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,10,18.0,10.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ05X5328,TOP-2875-B72-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,14,25.2,14.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ30X3926,TOP-2888-B84-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,26,46.8,26.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ09X4010,TOP-2895-B62-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,47,84.60000000000001,47.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ03X4858,TOP-2896-B79-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,2,3.6,2.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ10X5068,TOP-2897-B79-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,3,5.4,3.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ03X3136,TOP-2902-B39-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,24,43.2,24.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ10X5398,TOP-2905-B35-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,23,41.4,23.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ21X8382,TOP-2906-B86-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,27,48.6,27.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ06X6051,TOP-2911-B57-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,29,52.2,29.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ25X5218,TOP-2914-B83-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,19,34.2,19.0,,2,,Mid-Term,Fragile Only
ZONE-3::RACK-9::854::GJ15X1880,TOP-2919-B10-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,47,84.60000000000001,47.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ27X9811,TOP-2927-B46-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,25,45.0,25.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ16X7961,TOP-2934-B28-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,3,5.4,3.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ23X8925,TOP-2946-B78-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,7,12.6,7.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ27X3027,TOP-2952-B43-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,5,9.0,5.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ03X4858,TOP-2967-B94-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,16,28.8,16.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ23X8925,TOP-2969-B86-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,2,3.6,2.0,,1,,Mid-Term,Fragile Only
ZONE-3::RACK-1::854::GJ17X5492,TOP-2999-B33-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,5,9.0,5.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ30X6985,TOP-3002-B20-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,26,46.8,26.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ15X4723,TOP-3005-B89-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,37,66.60000000000001,37.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ05X6015,TOP-3008-B86-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,48,86.4,48.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ10X5068,TOP-3011-B12-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,18,32.4,18.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ15X2791,TOP-3019-B87-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,26,46.8,26.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ11X9382,TOP-3029-B28-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,40,72.0,40.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ14X5369,TOP-3032-B28-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,9,16.2,9.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ16X7961,TOP-3039-B53-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,31,55.8,31.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ11X9180,TOP-3043-B19-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,16,28.8,16.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ05X6667,TOP-3062-B50-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,22,39.6,22.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ17X7384,TOP-3066-B20-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,13,23.4,13.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ03X7424,TOP-3069-B15-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,18,32.4,18.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ09X7005,TOP-3072-B62-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,16,28.8,16.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ06X1549,TOP-3078-B60-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,39,70.2,39.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ07X1921,TOP-3131-B19-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,32,57.6,32.0,,5,,Mid-Term,Fragile Only
ZONE-3::RACK-5::854::GJ30X8944,TOP-3147-B33-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,29,52.2,29.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ10X3428,TOP-3157-B51-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,16,28.8,16.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ07X8970,TOP-3172-B93-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,22,39.6,22.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ15X1880,TOP-3181-B17-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,24,43.2,24.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ01X7726,TOP-3182-B90-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,14,25.2,14.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ06X6051,TOP-3185-B33-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,28,50.4,28.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ17X2836,TOP-3195-B11-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,19,34.2,19.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ05X6015,TOP-3196-B60-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,33,59.4,33.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ04X2061,TOP-3213-B22-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,13,23.4,13.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ23X4559,TOP-3221-B96-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,16,28.8,16.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-7::854::GJ27X6555,TOP-3242-B49-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,29,52.2,29.0,,5,,Mid-Term,Fragile Only
ZONE-3::RACK-8::854::GJ10X3428,TOP-3250-B11-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,37,66.60000000000001,37.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ25X8456,TOP-3251-B97-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,21,37.8,21.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ11X9180,TOP-3257-B49-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,8,14.4,8.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ17X5492,TOP-3260-B63-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,22,39.6,22.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-8::854::GJ24X6673,TOP-3266-B20-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,45,81.0,45.0,,3,,Mid-Term,Fragile Only
ZONE-3::RACK-9::854::GJ30X6044,TOP-3277-B96-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,9,16.2,9.0,,4,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ11X5333,TOP-3289-B51-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,39,70.2,39.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ04X2061,TOP-3298-B77-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,39,70.2,39.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-9::854::GJ21X7008,TOP-3302-B22-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,6,10.8,6.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ03X4858,TOP-3304-B22-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,19,34.2,19.0,,2,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ27X7409,TOP-3339-B58-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,3,5.4,3.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-10::854::GJ24X9408,TOP-3346-B88-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,44,79.2,44.0,,3,,Mid-Term,Fragile Only
ZONE-3::RACK-10::854::GJ02X6383,TOP-3350-B49-854,1,2025-07-03,2025-07-06,1.8,1.0,1,0,8,14.4,8.0,,1,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ06X1200,TOP-3355-B35-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,19,34.2,19.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ08X8689,TOP-3375-B32-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,17,30.6,17.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ12X3425,TOP-3394-B91-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,7,12.6,7.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ15X2791,TOP-3400-B39-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,40,72.0,40.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-1::854::GJ03X3136,TOP-3423-B45-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,22,39.6,22.0,,2,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ14X3279,TOP-3426-B47-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,36,64.8,36.0,,0,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ30X3926,TOP-3427-B60-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,12,21.6,12.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ28X8907,TOP-3430-B55-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,49,88.2,49.0,,3,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-2::854::GJ23X5185,TOP-3451-B64-854,1,2025-07-05,2025-07-07,1.8,1.0,1,0,4,7.2,4.0,,1,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ28X5690,TOP-3467-B37-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,35,63.0,35.0,,0,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ23X1598,TOP-3472-B41-854,1,2025-07-03,2025-07-05,1.8,1.0,1,0,30,54.0,30.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ18X3994,TOP-3492-B45-854,1,2025-07-04,2025-07-06,1.8,1.0,1,0,29,52.2,29.0,,5,,Same-Day Urgent,Fragile Only
ZONE-3::RACK-3::854::GJ13X2230,TOP-3516-B70-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,23,41.4,23.0,,2,,Mid-Term,Fragile Only
ZONE-3::RACK-4::854::GJ30X6638,TOP-3523-B27-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,23,41.4,23.0,,2,,Mid-Term,Fragile Only
ZONE-3::RACK-4::854::GJ24X9408,TOP-3533-B61-854,1,2025-07-04,2025-07-07,1.8,1.0,1,0,27,48.6,27.0,,5,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-4::854::GJ27X6555,TOP-3540-B48-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,30,54.0,30.0,,5,,Mid-Term,Fragile Only
ZONE-3::RACK-5::854::GJ08X4506,TOP-3548-B27-854,1,2025-07-04,2025-07-08,1.8,1.0,1,0,15,27.0,15.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ15X2791,TOP-3549-B14-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,16,28.8,16.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ04X2061,TOP-3558-B43-854,1,2025-07-05,2025-07-08,1.8,1.0,1,0,13,23.4,13.0,,4,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-5::854::GJ23X1698,TOP-3591-B41-854,1,2025-07-05,2025-07-09,1.8,1.0,1,0,13,23.4,13.0,,4,,Mid-Term,Fragile Only
ZONE-3::RACK-6::854::GJ26X4353,TOP-3623-B53-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,44,79.2,44.0,,3,,Next-Day Urgent,Fragile Only
ZONE-3::RACK-6::854::GJ01X5402,TOP-3637-B24-854,1,2025-07-03,2025-07-07,1.8,1.0,1,0,48,86.4,48.0,,3,,Next-Day Urgent,Fragile Only
